"id_text","id_line","label","lemma","base","skip","entry"
"P447996",88,"o v 13","nurma[pomegranate]N dili[single]V/i","{ŋeš}nu-ur₂-ma dili",0,"nurma[pomegranate]N_dili[single]V/i"
"P388265",380,"r vi 21","šerah[shovel]N","{ŋeš}še-ra-ah",0,"šerah[shovel]N"
"Q000039",760,"689","ŋešdubak[board]N","ŋeš-dub",0,"ŋešdubak[board]N"
"P273880",359,"b iv 22","harmušen[snare]N","{ŋeš}har-mušen",0,"harmušen[snare]N"
"P235262",33,"c ii 6'","dilim[spoon]N gal[big]V/i","{ŋeš}dilim₂ gal",0,"dilim[spoon]N_gal[big]V/i"
"P273880",170,"b i 13'","guza[chair]N anše[equid]N","{ŋeš}gu-za anše",0,"guza[chair]N_anše[equid]N"
"Q000039",633,"567","aga[ax]N","{ŋeš}aga",0,"aga[ax]N"
"P271771",66,"o iv 22","peš[frond]N tur[small]V/i ŋešnimbar[palm]N","{ŋeš}peš tur ŋešnimbar",0,"peš[frond]N_tur[small]V/i_ŋešnimbar[palm]N"
"P459217",66,"iii 16","urzinum[tree]N","{ŋeš}ur-zi-nu-um",0,"urzinum[tree]N"
"P459216",190,"r iv 22'","ŋirigub[footstool]N margida[cart]N","{ŋeš}ŋiri₃-gub mar-gid₂-da",0,"ŋirigub[footstool]N_margida[cart]N"
"P250736",256,"r iii 17","{dug}URU[NA]NA TU-x[NA]NA","{dug}URU TU-x",0,"{dug}URU[NA]NA_TU-x[NA]NA"
"P271320",25,"o i 17'","guza[chair]N gar[knob]N zabar[bronze]N ŋar[place]V/t","{ŋeš}gu-za gar₃ zabar ŋar",0,"guza[chair]N_gar[knob]N_zabar[bronze]N_ŋar[place]V/t"
"P429503",6,"o i 3","ŋešnu[tree]N","ŋeš-BUR₂",0,"ŋešnu[tree]N"
"P273880",242,"b ii 35","ba[tool]N samag[birthmark]N","{ŋeš}ba samag",0,"ba[tool]N_samag[birthmark]N"
"P347814",128,"b ii 12'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P347814",23,"unknown","unknown","unknown",1,"unknown"
"X100003",3,"o 2","esi[tree]N","{ŋeš}esi",0,"esi[tree]N"
"Q000001",193,"193","gud[ox]N a₂.gur.X.X[~oxen]N","gud a₂-gur-x-x",0,"gud[ox]N_a₂.gur.X.X[~oxen]N"
"P271911",273,"unknown","unknown","unknown",1,"unknown"
"P271301",45,"o i 42","hašhur[apple]N armanu[tree]N","{ŋeš}hašhur ar-ma-nu-um",0,"hašhur[apple]N_armanu[tree]N"
"P251649",10,"o 9","{ŋeš}šu-DU[NA]NA","{ŋeš}šu-DU",0,"{ŋeš}šu-DU[NA]NA"
"Q000039",476,"425","mete[appropriate-thing]N balak[spindle]N","{ŋeš}me-te balak",0,"mete[appropriate-thing]N_balak[spindle]N"
"P459217",22,"i 21'","šaršabid[tree]N","{ŋeš}šarₓ(NE)-ša₄-bid₃",0,"šaršabid[tree]N"
"P429504",38,"r i 1'","guza[chair]N x[NA]NA im-PI[NA]NA","{ŋeš}gu-za x im-PI",0,"guza[chair]N_x[NA]NA_im-PI[NA]NA"
"P271771",110,"r i 16'","šuʾa[stool]N tibira[sculptor]N","{ŋeš}šuaₓ(|ŠU₂×(A.DIŠ)|) tibira(|URUDA.NAGAR|)",0,"šuʾa[stool]N_tibira[sculptor]N"
"P332934",320,"r iii 23'","te[~boat]N ma[ship]N","{ŋeš}te ma₂",0,"te[~boat]N_ma[ship]N"
"P437074",52,"b i 13''","buzunuma[plant]N","{ŋeš}bu-zu₉-num₂-ma",0,"buzunuma[plant]N"
"P429503",103,"r i' 7'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P271911",280,"o iv 44","sa[net]N mah[great]V/i","sa mah",0,"sa[net]N_mah[great]V/i"
"P332934",347,"r iv 4","gigir[chariot]N Enlil[1]DN","{ŋeš}gigir {d}50",0,"gigir[chariot]N_Enlil[1]DN"
"P271771",18,"o ii 16","lamhal[nut]N","{ŋeš}lam-hal",0,"lamhal[nut]N"
"P273880",194,"b i 44'","namulum[wooden-object]N","{ŋeš}na-mu-lum",0,"namulum[wooden-object]N"
"Q000001",314,"314","durahmaš[ram]N","durah-maš",0,"durahmaš[ram]N"
"P253233",47,"r i 15'","ildag[poplar]N kur[mountain]N","{ŋeš}ildag₂ kur",0,"ildag[poplar]N_kur[mountain]N"
"P253228",80,"r ii 19'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P332939",26,"o ii 4","šennur[plum]N x[NA]NA","{ŋeš}šennur x",0,"šennur[plum]N_x[NA]NA"
"P271911",589,"r iv 46","akar[implement]N me[battle]N","a₂-kar₂ me₃",0,"akar[implement]N_me[battle]N"
"P332930",12,"o 10","ma[ship]N Uri[Akkad]GN","{ŋeš}ma₂ uri-a{ki}",0,"ma[ship]N_Uri[Akkad]GN"
"P429504",52,"r ii 1'","x-x[NA]NA","x-x",0,"x-x[NA]NA"
"P437074",72,"b ii 15'","{ŋeš}x-x-x[NA]NA","{ŋeš}x-x-x",0,"{ŋeš}x-x-x[NA]NA"
"P459216",26,"i 24","šeše[tree]N","{ŋeš}še₃-še₃",0,"šeše[tree]N"
"X100003",26,"r 10","peš[fig]N","{ŋeš}peš₃",0,"peš[fig]N"
"P250364",135,"r iii 1'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P347814",61,"a ii 32'","ŋešpu[rim]N","ŋeš-bu₁₀",0,"ŋešpu[rim]N"
"Q000001",287,"287","urnig[lioness]N","ur-nig",0,"urnig[lioness]N"
"Q000039",118,"96","uluh[sapling]N ŋešnimbar[palm]N","{ŋeš}u₃-luh ŋešnimbar",0,"uluh[sapling]N_ŋešnimbar[palm]N"
"P271301",434,"r iv 15","{ŋeš}x[NA]NA x[NA]NA gigir[chariot]N","{ŋeš}x x gigir",0,"{ŋeš}x[NA]NA_x[NA]NA_gigir[chariot]N"
"P370399",174,"o v 28'","ebir[vessel-stand]N gub[stand]V/i a[water]N","{ŋeš}ebir gub a",0,"ebir[vessel-stand]N_gub[stand]V/i_a[water]N"
"P253233",40,"r i 8'","šedug[tree]N","{ŋeš}še-dug₃",0,"šedug[tree]N"
"Q000039",738,"667","{ŋeš}KAL[NA]NA","{ŋeš}KAL",0,"{ŋeš}KAL[NA]NA"
"P235262",106,"d ii 11'","maš[~wheel]N umbin[wheel]N gagsila[harness]N","{ŋeš}maš₂ umbin gag-sal₄",0,"maš[~wheel]N_umbin[wheel]N_gagsila[harness]N"
"P247864",451,"r i 11","ŋešnud[bed]N umbin[nail]N","ŋeš-nud umbin",0,"ŋešnud[bed]N_umbin[nail]N"
"P347814",153,"c i 8'","x-BUR₂[NA]NA","x-BUR₂",0,"x-BUR₂[NA]NA"
"P253238",14,"o 11'","pa[branch]N usuh[tree]N","{ŋeš}pa u₃-suh₅",0,"pa[branch]N_usuh[tree]N"
"P271320",34,"r i' 2'","KI.KAL[bottom]N gigir[chariot]N","{ŋeš}sasₓ(|KI.KAL|) gigir",0,"KI.KAL[bottom]N_gigir[chariot]N"
"P388265",153,"r i 31","anzam[vessel]N","{ŋeš}an-za-am",0,"anzam[vessel]N"
"P459216",161,"r iii 28'","ma[ship]N 15[NA]NA gur[unit]N","{ŋeš}ma₂ 15 gur",0,"ma[ship]N_15[NA]NA_gur[unit]N"
"P429503",100,"r i' 4'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P388265",272,"r iv 12","buniŋ[trough]N","{ŋeš}buniŋ",0,"buniŋ[trough]N"
"Q000039",749,"678","dih[weed]N","{ŋeš}dih₃",0,"dih[weed]N"
"P271301",32,"o i 29","papal[bud]N ŋeštin[vine]N","{ŋeš}pa-pa-al ŋeštin",0,"papal[bud]N_ŋeštin[vine]N"
"P253866",88,"o iii 21'","{ŋeš}hub-ba[NA]NA","{ŋeš}hub-ba",0,"{ŋeš}hub-ba[NA]NA"
"P253228",45,"r i 9","dada[tree]N","{ŋeš}da-da",0,"dada[tree]N"
"P388265",62,"unknown","unknown","unknown",2,"unknown"
"P273880",64,"a ii 46'","umbin[wheel]N gagsila[harness]N","{ŋeš}umbin gag-sal₄",0,"umbin[wheel]N_gagsila[harness]N"
"Q000039",631,"565","giŋ[ax]N","{ŋeš}giŋ₄",0,"giŋ[ax]N"
"P332934",322,"r iii 25'","ti[rib]N ma[ship]N","{ŋeš}ti ma₂",0,"ti[rib]N_ma[ship]N"
"P235262",120,"d ii 25'","kag[mouth]N umbin[wheel]N margida[cart]N","{ŋeš}ka umbin mar-gid₂-da",0,"kag[mouth]N_umbin[wheel]N_margida[cart]N"
"P271301",461,"r iv 42","{ŋeš}LIŠ[NA]NA usan[whip]N","{ŋeš}LIŠ usan₃",0,"{ŋeš}LIŠ[NA]NA_usan[whip]N"
"Q000001",466,"464","uzu[flesh]N šeŋ[cook]V/t","uzu šeŋ₆",0,"uzu[flesh]N_šeŋ[cook]V/t"
"P253866",44,"o ii 8'","guza[chair]N gid[long]V/i","{ŋeš}gu-za gid₂",0,"guza[chair]N_gid[long]V/i"
"P271301",346,"r ii 30","naŋa[mortar]N","{ŋeš}naŋa₃",0,"naŋa[mortar]N"
"P332934",87,"o ii 4","manu[wood]N","{ŋeš}ma-nu",0,"manu[wood]N"
"P429503",116,"r i' 20'","naŋa[mortar]N še[barley]N","{ŋeš}naŋa₃ še",0,"naŋa[mortar]N_še[barley]N"
"P247864",101,"o ii 38","ba[tool]N","{ŋeš}ba",0,"ba[tool]N"
"Q000039",260,"224","barsig[garment]N ŋešnud[bed]N","{ŋeš}bar-si nud",0,"barsig[garment]N_ŋešnud[bed]N"
"P429503",142,"r ii' 18'","murgu[shoulder]N $SIG₄[NA]NA ma[ship]N","{ŋeš}mu-kun $SIG₄ ma₂",0,"murgu[shoulder]N_$SIG₄[NA]NA_ma[ship]N"
"P271301",294,"r i 22","šuʾa[stool]N suhsah[sound]N","{ŋeš}šuaₓ(|ŠU₂×(A.DIŠ)|) suh₃-sah₄",0,"šuʾa[stool]N_suhsah[sound]N"
"P273880",540,"c iii 25","ŋešnimbar[palm]N dud[mound]N kug[pure]V/i","{ŋeš}ŋešnimbar du₆ kug",0,"ŋešnimbar[palm]N_dud[mound]N_kug[pure]V/i"
"Q000001",79,"79","udu[sheep]N šum[slaughter]V/t","udu šum",0,"udu[sheep]N_šum[slaughter]V/t"
"P437074",86,"b ii 10''","guza[chair]N sag[good]V/i","{ŋeš}gu-za sag₁₀",0,"guza[chair]N_sag[good]V/i"
"P447996",65,"o iv 34","ŋeštin[vine]N giggi[black]V/i","{ŋeš}ŋeštin giggi",0,"ŋeštin[vine]N_giggi[black]V/i"
"P251686",7,"o 4","guza[chair]N kinud[bedroom]N","{ŋeš}gu-za ki-nud",0,"guza[chair]N_kinud[bedroom]N"
"P273880",579,"unknown","unknown","unknown",2,"unknown"
"P388265",57,"iii 6","ŋešaʾabak[tree]N Meluhha[1]GN","ŋeš-ab-ba me-luh-ha",0,"ŋešaʾabak[tree]N_Meluhha[1]GN"
"P296528",7,"unknown","unknown","unknown",999,"unknown"
"P347814",68,"a ii 39'","{ŋeš}da-x[NA]NA","{ŋeš}da-x",0,"{ŋeš}da-x[NA]NA"
"P250364",113,"r i 13'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P250736",57,"o ii 31","dur[bond]N sig[weak]V/i","{gi}dur sig",0,"dur[bond]N_sig[weak]V/i"
"P459217",20,"i 19'","šinig[tamarisk]N kur[mountain]N","{ŋeš}šinig kur",0,"šinig[tamarisk]N_kur[mountain]N"
"P273880",186,"b i 36'","ŋešnud[bed]N mes[tree]N","ŋeš-nud {ŋeš}mes",0,"ŋešnud[bed]N_mes[tree]N"
"P388265",311,"r iv 52","{ŋeš}u₃-x[NA]NA","{ŋeš}u₃-x",0,"{ŋeš}u₃-x[NA]NA"
"P429503",59,"o ii 28","x-x[NA]NA","x-x",0,"x-x[NA]NA"
"P271911",142,"o ii 60","x[NA]NA","x",0,"x[NA]NA"
"P273712",11,"r i 1","al[hoe]N saŋ[head]N ŋal[be]V/i","{ŋeš}al saŋ ŋal₂",0,"al[hoe]N_saŋ[head]N_ŋal[be]V/i"
"P437074",10,"a ii 3'","x-um[NA]NA","x-um",0,"x-um[NA]NA"
"P370399",67,"o iii 6'","guza[chair]N malah[sailor]N","{ŋeš}gu-za ma₂-lah₅",0,"guza[chair]N_malah[sailor]N"
