"id_text","id_line","label","lemma","base","skip","entry"
"P273880",352,"b iv 15","balaŋ[instrument]N x[NA]NA","{ŋeš}balaŋ x",0,"balaŋ[instrument]N_x[NA]NA"
"P247864",455,"r i 15","ŋešnud[bed]N šu[hand]N sisa[fair]AJ","ŋeš-nud šu si-sa₂",0,"ŋešnud[bed]N_šu[hand]N_sisa[fair]AJ"
"Q000001",344,"344","nim[fly]N","nim",0,"nim[fly]N"
"P271549",15,"unknown","unknown","unknown",1,"unknown"
"P459217",65,"iii 15","urnum[cedar]N","{ŋeš}ur-nu-um",0,"urnum[cedar]N"
"Q000001",6,"6","udu[sheep]N u[grass]N","udu u₂",0,"udu[sheep]N_u[grass]N"
"P271301",10,"o i 7","esi[tree]N Meluhha[1]GN","{ŋeš}esi me-luh-ha{ki}",0,"esi[tree]N_Meluhha[1]GN"
"P271301",343,"r ii 27","buniŋ[trough]N ZU-bar-ra[NA]NA","{ŋeš}buniŋ₂ ZU-bar-ra",0,"buniŋ[trough]N_ZU-bar-ra[NA]NA"
"P249794",10,"r 3","mar[shovel]N x[NA]NA","{ŋeš}mar x",0,"mar[shovel]N_x[NA]NA"
"Q000039",328,"290","magur[barge]N Ninlil[1]DN","{ŋeš}ma₂-gur₈ {d}nin-lil₂",0,"magur[barge]N_Ninlil[1]DN"
"Q000001",295,"295","az[bear]N","az",0,"az[bear]N"
"Q000039",5,"5","šagkal[tree]N","{ŋeš}šag₄-kal",0,"šagkal[tree]N"
"P247864",207,"o iv 18","barbar[shuttle]N","{ŋeš}bar-x",0,"barbar[shuttle]N"
"P332934",139,"o ii 56","urzinum[tree]N","{ŋeš}ur₂-zi-in-ni",0,"urzinum[tree]N"
"P271911",517,"r iii 48","šag[heart]N hul[rejoice]V/i","šag₄ hul₂",0,"šag[heart]N_hul[rejoice]V/i"
"P429503",177,"r iii' 20'","bulug[needle]N x-x[NA]NA","{ŋeš}bulug x-x",0,"bulug[needle]N_x-x[NA]NA"
"P271911",373,"r i 55'","šerah[shovel]N","še-ra-ah",0,"šerah[shovel]N"
"P437074",79,"b ii 3''","ba[tool]N šu[hand]N bar[cvve]V/t","{ŋeš}ba šu bar",0,"ba[tool]N_šu[hand]N_bar[cvve]V/t"
"P346714",34,"r ii 02'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P447996",131,"r i 13","suhur[tuft]N ŋešnimbar[palm]N","{ŋeš}suhur ŋešnimbar",0,"suhur[tuft]N_ŋešnimbar[palm]N"
"P273880",265,"b ii 58","e[house]N epig[vessel]N","{ŋeš}e₂ epig",0,"e[house]N_epig[vessel]N"
"P273880",382,"b iv 49","pana[bow]N","{ŋeš}pana",0,"pana[bow]N"
"P459216",119,"r ii 4'","dilim[spoon]N gal[big]V/i","{ŋeš}dilim₂ gal",0,"dilim[spoon]N_gal[big]V/i"
"P370399",192,"o vii 4'","zigan[rudder]N","{ŋeš}zi-ga-an",0,"zigan[rudder]N"
"P388265",144,"r i 22","šudul[yoke]N apin[plow]N","{ŋeš}šu₂-dul₄ apin",0,"šudul[yoke]N_apin[plow]N"
"P253866",22,"o i 17'","{ŋeš}x[NA]NA saŋ[head]N il[raise]V/t","{ŋeš}x saŋ il₂",0,"{ŋeš}x[NA]NA_saŋ[head]N_il[raise]V/t"
"P347814",263,"d i 18'","sigsig[musical-instrument]N eban[pair]N","{ŋeš}sig₃-sig₃ e₂-ba-an-na",0,"sigsig[musical-instrument]N_eban[pair]N"
"P250736",189,"r i 43","dug[pot]N","dug",0,"dug[pot]N"
"P459222",4,"3","ŋušur[harrow]N sar[garden]N","{ŋeš}gana₂-ur₃ sar",0,"ŋušur[harrow]N_sar[garden]N"
"P388265",371,"r vi 12","{ŋeš}niŋ₂-x[NA]NA","{ŋeš}niŋ₂-x",0,"{ŋeš}niŋ₂-x[NA]NA"
"P492330",39,"r i 9'","{ŋeš}KA-x-x[NA]NA","{ŋeš}KA-x-x",0,"{ŋeš}KA-x-x[NA]NA"
"P253228",90,"r iii 7'","x-x[NA]NA","x-x",0,"x-x[NA]NA"
"P332930",23,"r 2","ma[ship]N sig[weak]V/i ma-zi-ig[NA]NA","{ŋeš}ma₂ sig ma-zi-ig",0,"ma[ship]N_sig[weak]V/i_ma-zi-ig[NA]NA"
"P250364",128,"r ii 13'","{ŋeš}niŋ₂-dim₂-dim₂-ma[NA]NA","{ŋeš}niŋ₂-dim₂-dim₂-ma",0,"{ŋeš}niŋ₂-dim₂-dim₂-ma[NA]NA"
"P271771",73,"o v 3","buzunuma[plant]N","{ŋeš}bu-zu₂-num₂-ma",0,"buzunuma[plant]N"
"P332934",62,"o i 6'","az[myrtle]N","{ŋeš}{šim}az",0,"az[myrtle]N"
"Q000001",311,"311","šeg[animal]N","šeg₉",0,"šeg[animal]N"
"P297195",2,"o 1","{ŋeš}ad-x[NA]NA","{ŋeš}ad-x",0,"{ŋeš}ad-x[NA]NA"
"P235262",28,"unknown","unknown","unknown",999,"unknown"
"Q000001",430,"429","uzu[flesh]N gag[nail]N zag[side]N","uzu gag zag",0,"uzu[flesh]N_gag[nail]N_zag[side]N"
"P253866",17,"o i 12'","{ŋeš}x-ra[NA]NA targul[pole]N","{ŋeš}x-ra targulₓ(|MA₂.KAK|)",0,"{ŋeš}x-ra[NA]NA_targul[pole]N"
"P235262",82,"d i 25'","gag[nail]N šibir[staff]N","{ŋeš}gag šibir",0,"gag[nail]N_šibir[staff]N"
"P447996",12,"o iii 8'","šedug[tree]N","{ŋeš}še-dug₃",0,"šedug[tree]N"
"P388265",303,"r iv 44","SAL.UŠ[sheath]N x[NA]NA","{ŋeš}|SAL.UŠ| x",0,"SAL.UŠ[sheath]N_x[NA]NA"
"P253228",17,"o i 13","al[hoe]N zu[tooth]N eš[three]NU","{ŋeš}al zu₂ eš₅",0,"al[hoe]N_zu[tooth]N_eš[three]NU"
"P388265",49,"ii 32","ildag[poplar]N","{ŋeš}ildag₂",0,"ildag[poplar]N"
"P229426",6,"o 5","niŋin[district]N ni-mi-en[NA]NA |LAL₂.LAGAB|[NA]NA","niŋin₅ ni-mi-en |LAL₂.LAGAB|",0,"niŋin[district]N_ni-mi-en[NA]NA_|LAL₂.LAGAB|[NA]NA"
"P273880",17,"a i 13'","ŋeštinkira[berry]N","{ŋeš}ŋeštin-kir₄",0,"ŋeštinkira[berry]N"
"P273880",166,"b i 9'","guza[chair]N šah[pig]N šum[slaughter]V/t","{ŋeš}gu-za šah₂ šum",0,"guza[chair]N_šah[pig]N_šum[slaughter]V/t"
"P492330",6,"o i 4","ŋeš[tree]N gilim[cross]V/t","ŋeš gilim",0,"ŋeš[tree]N_gilim[cross]V/t"
"P388265",220,"r ii 48","guza[chair]N gid[long]V/i","{ŋeš}gu-za gid₂",0,"guza[chair]N_gid[long]V/i"
"Q000039",13,"11","ŋeštinguruma[~vine]N","{ŋeš}ŋeštin-gurum-ma",0,"ŋeštinguruma[~vine]N"
"P273880",53,"a ii 27'","nig[~plow]N apin[plow]N","{ŋeš}nig-ga apin",0,"nig[~plow]N_apin[plow]N"
"P332934",41,"o i 37","hašhur[apple]N kur[mountain]N","{ŋeš}hašhur kur",0,"hašhur[apple]N_kur[mountain]N"
"Q000039",758,"687","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P271792",22,"r 17'","x-x[NA]NA","x-x",0,"x-x[NA]NA"
"Q000039",690,"622","ebir[vessel-stand]N a[water]N","{ŋeš}ebir a",0,"ebir[vessel-stand]N_a[water]N"
"P250736",13,"o i 9","saŋ[head]N ga-RI-a[NA]NA","{gi}saŋ ga-RI-a",0,"saŋ[head]N_ga-RI-a[NA]NA"
"P459216",120,"r ii 5'","{ŋeš}x[NA]NA gal[big]V/i","{ŋeš}x gal",0,"{ŋeš}x[NA]NA_gal[big]V/i"
"P271911",404,"r ii 17","kul[handle]N zamin[lyre]N","kul za₃-mi₂",0,"kul[handle]N_zamin[lyre]N"
"P370399",81,"o iii 20'","banšurzaggula[table]N","{ŋeš}banšur-zag-gub-ba",0,"banšurzaggula[table]N"
"P271771",84,"o v 14","gilim[foliage]N abzu[water]N","{ŋeš}gu₂-gilim abzu",0,"gilim[foliage]N_abzu[water]N"
"P271911",489,"r iii 26","hal-meš[NA]NA","hal-meš",0,"hal-meš[NA]NA"
"P247864",11,"o i 8","esi[tree]N","{ŋeš}esi",0,"esi[tree]N"
"P250364",56,"o iii 6'","{ŋeš}da-x[NA]NA","{ŋeš}da-x",0,"{ŋeš}da-x[NA]NA"
"P253238",3,"unknown","unknown","unknown",999,"unknown"
"P271301",365,"r ii 49","ma[ship]N x[NA]NA","{ŋeš}ma₂ x",0,"ma[ship]N_x[NA]NA"
"P250361",21,"o ii 9'","gag[nail]N nig[~plow]N apin[plow]N","{ŋeš}gag nig apin",0,"gag[nail]N_nig[~plow]N_apin[plow]N"
"P347815",6,"o 5","{ŋeš}x[NA]NA kuŋ[stair]N","{ŋeš}x {ŋeš}kuŋ₅",0,"{ŋeš}x[NA]NA_kuŋ[stair]N"
"P459226",39,"o iii 3'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P332934",329,"r iii 32'","madu[~boat]N","{ŋeš}ma₂-du-uš",0,"madu[~boat]N"
"Q000001",418,"417","uzu[flesh]N gu[neck]N","uzu gu₂",0,"uzu[flesh]N_gu[neck]N"
"P253866",85,"o iii 18'","ba[tool]N gur[unit]N","{ŋeš}ba gur",0,"ba[tool]N_gur[unit]N"
"P388265",161,"r i 39","ŋešellag[tool]N","ŋeš-ellag",0,"ŋešellag[tool]N"
"P253230",36,"o ii 14","apin[plow]N tugsaga[plow]N","{ŋeš}apin dug₃-sig₁₈",0,"apin[plow]N_tugsaga[plow]N"
"P347814",215,"c ii 21'","maršebad[winnowing-shovel]N","{ŋeš}mar-še-bad",0,"maršebad[winnowing-shovel]N"
"P447996",76,"o v 1","hašhur[apple]N","{ŋeš}hašhur",0,"hašhur[apple]N"
"P247864",291,"o v 39","{ŋeš}KA[NA]NA x-x[NA]NA","{ŋeš}KA x-x",0,"{ŋeš}KA[NA]NA_x-x[NA]NA"
"Q000039",177,"147","ŋešdubdim[tool]N","ŋeš-dub-dim₂",0,"ŋešdubdim[tool]N"
"P228196",9,"9","ganum[stand]N ki-sig[NA]NA","{ŋeš}gan-nu ki-sig",0,"ganum[stand]N_ki-sig[NA]NA"
"Q000039",59,"51","mes[tree]N Meluhha[1]GN","{ŋeš}mes me-luh-ha",0,"mes[tree]N_Meluhha[1]GN"
"P273880",127,"a iv 15'","{ŋeš}x-x[NA]NA","{ŋeš}x-x",0,"{ŋeš}x-x[NA]NA"
"Q000039",668,"602","alŋarsur[drumstick]N","{ŋeš}al-ŋar-sur₉",0,"alŋarsur[drumstick]N"
"P272243",12,"o i' 8'","ŋešnimbar[palm]N Dilmun[1]GN","{ŋeš}ŋešnimbar dilmun",0,"ŋešnimbar[palm]N_Dilmun[1]GN"
"Q000039",445,"396","nukušu[~door]N ana[upper]AJ","{ŋeš}nu-kuš₂-u₃ an-na",0,"nukušu[~door]N_ana[upper]AJ"
"P273880",313,"b iii 41","ušub[brick-mold]N ab[window]N","{ŋeš}u₃-šub ab",0,"ušub[brick-mold]N_ab[window]N"
"P429503",34,"o ii 3","lamgal[nut]N","{ŋeš}lam-gal",0,"lamgal[nut]N"
"P459217",42,"ii 18'","manu[wood]N gibil[firewood]N ak[do]V/t","{ŋeš}ma-nu gibil₂ ak",0,"manu[wood]N_gibil[firewood]N_ak[do]V/t"
"P271911",167,"o iii 15'","nig[~plow]N apin[plow]N","nig apin",0,"nig[~plow]N_apin[plow]N"
"P247864",171,"o iii 45","šudul[yoke]N ŋušur[harrow]N","{ŋeš}šu₂-dul₄ gana₂-ur₃",0,"šudul[yoke]N_ŋušur[harrow]N"
"P247864",368,"o vi 52","katapum[object]N","{ŋeš}ka-ta-pu-um",0,"katapum[object]N"
"P228196",9,"9","ganum[stand]N ki-sig[NA]NA","{ŋeš}gan-nu ki-sig",0,"ganum[stand]N_ki-sig[NA]NA"
"P271771",11,"o ii 9","šimgig[tree]N","{ŋeš}šim-gig",0,"šimgig[tree]N"
"P459216",73,"iii 12","{ŋeš}x-na[NA]NA ŋešnimbar[palm]N","{ŋeš}x-na ŋešnimbar",0,"{ŋeš}x-na[NA]NA_ŋešnimbar[palm]N"
"P273880",285,"b iii 9","kaŋeškarak[table]N nita[male]N","{ŋeš}ka-kara₄ nita₂",0,"kaŋeškarak[table]N_nita[male]N"
"P250363",10,"o 9'","suku[pole]N ig[door]N","{ŋeš}suku₅ ig",0,"suku[pole]N_ig[door]N"
"P271301",7,"o i 4","esi[tree]N x[NA]NA","{ŋeš}esi x",0,"esi[tree]N_x[NA]NA"
"Q000039",476,"425","mete[appropriate-thing]N balak[spindle]N","{ŋeš}me-te balak",0,"mete[appropriate-thing]N_balak[spindle]N"
"P447996",64,"o iv 33","ŋeštin[vine]N babbar[white]V/i","{ŋeš}ŋeštin babbar",0,"ŋeštin[vine]N_babbar[white]V/i"
"P271911",134,"o ii 54","ŋešrin[scales]N zala[smashed]N","rin₂ zag-lal₂",0,"ŋešrin[scales]N_zala[smashed]N"
"P429503",127,"r ii' 3'","ma[ship]N Ninazu[1]DN","{ŋeš}ma₂ {d}nin-a-zu",0,"ma[ship]N_Ninazu[1]DN"
"P271301",163,"o iii 51","ŋešnimbar[palm]N munus[woman]N","{ŋeš}ŋešnimbar munus",0,"ŋešnimbar[palm]N_munus[woman]N"
"P253228",33,"o ii 14","al[hoe]N zu[tooth]N diš[one]NU","{ŋeš}al zu₂ diš",0,"al[hoe]N_zu[tooth]N_diš[one]NU"
"P332934",375,"r iv 9'","margida[cart]N Subir[1]GN","{ŋeš}mar-gid₂-da su-bir₄{ki}",0,"margida[cart]N_Subir[1]GN"
"P247864",283,"o v 31","{ŋeš}x-na[NA]NA","{ŋeš}x-na",0,"{ŋeš}x-na[NA]NA"
"P271301",395,"r iii 28","anta[upper]V/t dimgal[pole]N ma[ship]N","{ŋeš}an-tag dim₃-gul ma₂",0,"anta[upper]V/t_dimgal[pole]N_ma[ship]N"
"Q000001",303,"303","kaʾa[fox]N","ka₅-a",0,"kaʾa[fox]N"
"P459216",6,"i 4","ŋešgana[tree]N","ŋeš-kin₂",0,"ŋešgana[tree]N"
"P235262",64,"d i 7'","{ŋeš}u₅-zi-pa-ah[NA]NA ma[ship]N","{ŋeš}u₅-zi-pa-ah ma₂",0,"{ŋeš}u₅-zi-pa-ah[NA]NA_ma[ship]N"
"P388265",170,"r i 48","{ŋeš}KAK[NA]NA $IŠ[NA]NA","{ŋeš}KAK $IŠ",0,"{ŋeš}KAK[NA]NA_$IŠ[NA]NA"
"P273880",150,"a iv 47'","guza[chair]N x[NA]NA egal[palace]N","{ŋeš}gu-za x e₂-gal",0,"guza[chair]N_x[NA]NA_egal[palace]N"
"P271911",250,"o iv 20","lidga[vessel]N","{+du-uṭ-ṭu}DIŠ",0,"lidga[vessel]N"
"P271911",427,"r ii 33","uzu[flesh]N la[hang]V/t","uzu la₂",0,"uzu[flesh]N_la[hang]V/t"
"Q000039",371,"329","{ŋeš}SUM-KI-A[NA]NA gigir[chariot]N","{ŋeš}SUM-KI-A gigir",0,"{ŋeš}SUM-KI-A[NA]NA_gigir[chariot]N"
"P247864",412,"o vii 31'","{ŋeš}x-za-ab[NA]NA x-x[NA]NA","{ŋeš}x-za-ab x-x",0,"{ŋeš}x-za-ab[NA]NA_x-x[NA]NA"
"P273880",393,"b iv 61","eškiri[rope]N","{ŋeš}eškiri₂",0,"eškiri[rope]N"
"P247864",215,"o iv 26","garig[comb]N siki[hair]N","{ŋeš}ga-rig₂ siki",0,"garig[comb]N_siki[hair]N"
"P370399",96,"o iii 35'","da[side-board]N apin[plow]N","{ŋeš}da apin",0,"da[side-board]N_apin[plow]N"
"P271911",137,"unknown","unknown","unknown",1,"unknown"
"P459216",122,"r ii 7'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P388265",33,"ii 16","isimu[sprout]N","{ŋeš}isi₂-mu₂",0,"isimu[sprout]N"
"P389511",14,"o 13","urnum[cedar]N","{ŋeš}ur-nu-um",0,"urnum[cedar]N"
"Q000001",447,"446","uzu[flesh]N mur[lung]N","uzu mur",0,"uzu[flesh]N_mur[lung]N"
"P271301",247,"o v 20'","guza[chair]N zag[side]N us[follow]V/t","{ŋeš}gu-za zag us₂",0,"guza[chair]N_zag[side]N_us[follow]V/t"
"P459216",77,"iii 16","he₂.BAD[trimmings]N ŋešnimbar[palm]N","{ŋeš}he₂-BAD ŋešnimbar",0,"he₂.BAD[trimmings]N_ŋešnimbar[palm]N"
"P247864",5,"o i 2","šurmen[cypress]N","{ŋeš}šu-ur₂-min₃",0,"šurmen[cypress]N"
"P346714",155,"r iv 38'","pana[bow]N","{ŋeš}pana",0,"pana[bow]N"
"P273880",147,"a iv 44'","guza[chair]N kešed[bind]V/t","{ŋeš}gu-za keš₂-d·a",0,"guza[chair]N_kešed[bind]V/t"
"P273880",251,"b ii 44","ŋeš[tree]N 1/2[NA]NA sila[unit]N","ŋeš 1/2 sila₃",0,"ŋeš[tree]N_1/2[NA]NA_sila[unit]N"
"P253238",43,"unknown","unknown","unknown",999,"unknown"
"P250736",34,"o ii 6","enbar[reed]N id[river]N","{gi}en₃-bar id₂",0,"enbar[reed]N_id[river]N"
"Q000039",482,"431","malalum[container]N","{ŋeš}malla(BU)",0,"malalum[container]N"
"P224980",6,"o i 3","e[house]N usan[whip]N gigir[chariot]N","{ŋeš}e₂ usan₃ gigir",0,"e[house]N_usan[whip]N_gigir[chariot]N"
"P250364",6,"o i 3","e[house]N usan[whip]N gigir[chariot]N","{ŋeš}e₂ {kuš}usan₃ gigir",0,"e[house]N_usan[whip]N_gigir[chariot]N"
"P271911",23,"o i 15'","ig[door]N libir[old]V/i","ig libir-ra",0,"ig[door]N_libir[old]V/i"
"P332934",118,"o ii 35","mes[tree]N Meluhha[1]GN","{ŋeš}mes me-luh-ha",0,"mes[tree]N_Meluhha[1]GN"
"P229426",36,"r ii 10","magur[barge]N Damu[1]DN","{ŋeš}ma₂-gur₈ {d}da-mu",0,"magur[barge]N_Damu[1]DN"
"P249383",3,"o 1","e[house]N gigir[chariot]N","{ŋeš}e₂ gigir",0,"e[house]N_gigir[chariot]N"
"P271320",37,"r i' 4'","gaba[chest]N gigir[chariot]N","{ŋeš}gaba gigir",0,"gaba[chest]N_gigir[chariot]N"
"P250736",168,"r i 22","{gi}x-an-sud[NA]NA","{gi}x-an-sud",0,"{gi}x-an-sud[NA]NA"
"P459216",141,"r iii 8'","murgu[shoulder]N ma[ship]N","{ŋeš}murgu ma₂",0,"murgu[shoulder]N_ma[ship]N"
"P271911",426,"r ii 32","gag[nail]N uzu[flesh]N la[hang]V/t","gag uzu la₂",0,"gag[nail]N_uzu[flesh]N_la[hang]V/t"
"Q000039",150,"126","buzunuma[plant]N","{ŋeš}bu-zu₂-num₂-ma",0,"buzunuma[plant]N"
"P271301",6,"o i 3","esi[tree]N","{ŋeš}esi",0,"esi[tree]N"
"P388265",344,"r v 29","kul[handle]N zamin[lyre]N","{ŋeš}kul za₃-mi₂",0,"kul[handle]N_zamin[lyre]N"
"Q000001",176,"176","gud[ox]N ŋešdu[breeder]N","gud ŋeš-du₃-a",0,"gud[ox]N_ŋešdu[breeder]N"
"P271911",608,"r v 4","ganum[stand]N tur[small]V/i","ŋa₂-an-nu tur",0,"ganum[stand]N_tur[small]V/i"
"P247864",351,"o vi 35","mar[shovel]N x[NA]NA x[NA]NA","{ŋeš}mar x x",0,"mar[shovel]N_x[NA]NA_x[NA]NA"
"Q000001",375,"374a","x-LAGAB[NA]NA","x-LAGAB",0,"x-LAGAB[NA]NA"
"Q000039",600,"541","šul[youth]V/i katar[praise]N","{ŋeš}šul ka-tar",0,"šul[youth]V/i_katar[praise]N"
"P347814",87,"b i 12'","šusaŋ[compressor]N apin[plow]N","{ŋeš}šu-saŋ apin",0,"šusaŋ[compressor]N_apin[plow]N"
"P250736",165,"r i 19","{gi}UD-X[NA]NA IG[NA]NA","{gi}UD-X IG",0,"{gi}UD-X[NA]NA_IG[NA]NA"
"P271301",183,"o iv 17","peš[frond]N tur[small]V/i ŋešnimbar[palm]N","{ŋeš}peš tur ŋešnimbar",0,"peš[frond]N_tur[small]V/i_ŋešnimbar[palm]N"
