"id_text","id_line","label","lemma","base","skip","entry"
"P347814",282,"d ii 10'","{ŋeš}MA-x[NA]NA","{ŋeš}MA-x",0,"{ŋeš}MA-x[NA]NA"
"P459217",46,"ii 22'","KID.da[twig]N","{ŋeš}KID-da",0,"KID.da[twig]N"
"P253228",105,"r iii 22'","eren[cedar]N","{ŋeš}eren",0,"eren[cedar]N"
"P235262",84,"d i 27'","gabar[herder]N","{ŋeš}ka-bar",0,"gabar[herder]N"
"P247864",269,"o v 17","niŋ[thing]N min[two]NU giŋ[unit]N","{ŋeš}niŋ₂ min giŋ₄",0,"niŋ[thing]N_min[two]NU_giŋ[unit]N"
"Q000001",471,"468","uzu[flesh]N suš[grease]N","uzu sul₂(NI)",0,"uzu[flesh]N_suš[grease]N"
"P271301",251,"o v 24'","guza[chair]N gigir[chariot]N","{ŋeš}gu-za {ŋeš}gigir",0,"guza[chair]N_gigir[chariot]N"
"Q000039",553,"497","tukul[weapon]N šu[hand]N","{ŋeš}tukul šu",0,"tukul[weapon]N_šu[hand]N"
"P388265",84,"iv 1","asal[poplar]N","{ŋeš}asal₂",0,"asal[poplar]N"
"P273880",331,"b iii 59","sigsig[musical-instrument]N eban[pair]N","{ŋeš}sig₃-sig₃ e₂-pa-an",0,"sigsig[musical-instrument]N_eban[pair]N"
"P273880",677,"d ii 12'","{ŋeš}x[NA]NA KA[cvne]N","{ŋeš}x KA",0,"{ŋeš}x[NA]NA_KA[cvne]N"
"P247864",301,"o v 49","ŋešdi[rung]N ma[ship]N","ŋeš-di₅ ma₂",0,"ŋešdi[rung]N_ma[ship]N"
"Q000001",473,"470","uzu[flesh]N i[oil]N gud[ox]N","uzu i₃ gud",0,"uzu[flesh]N_i[oil]N_gud[ox]N"
"P459216",33,"ii 1","ŋešaʾabak[tree]N","ŋeš-ab-ba",0,"ŋešaʾabak[tree]N"
"P447996",63,"o iv 32","ŋeštin[vine]N sur[press]V/t","{ŋeš}ŋeštin sur",0,"ŋeštin[vine]N_sur[press]V/t"
"Q000001",348,"348","nim[fly]N urbara[wolf]N","nim ur-bar-ra",0,"nim[fly]N_urbara[wolf]N"
"P370399",170,"o v 24'","naŋa[mortar]N tukul[weapon]N gaz[kill]V/t","{ŋeš}naŋa₃ tukul gaz",0,"naŋa[mortar]N_tukul[weapon]N_gaz[kill]V/t"
"Q000039",340,"300","anše[equid]N ma[ship]N","{ŋeš}anše ma₂",0,"anše[equid]N_ma[ship]N"
"P429504",46,"r i 9'","guza[chair]N gar[knob]N zabar[bronze]N x[NA]NA","{ŋeš}gu-za gar₃ zabar x",0,"guza[chair]N_gar[knob]N_zabar[bronze]N_x[NA]NA"
"P447996",89,"o v 14","nurma[pomegranate]N us[follow]V/t","{ŋeš}nu-ur₂-ma us₂",0,"nurma[pomegranate]N_us[follow]V/t"
"P228196",6,"6","ganum[stand]N ga[milk]N","{ŋeš}gan-nu ga",0,"ganum[stand]N_ga[milk]N"
"P253228",95,"r iii 12'","{ŋeš}x-x-x[NA]NA","{ŋeš}x-x-x",0,"{ŋeš}x-x-x[NA]NA"
"P459225",15,"r ii 2'","ŋisal[rudder]N ŋiri[foot]N","{ŋeš}ŋisal ŋiri₃",0,"ŋisal[rudder]N_ŋiri[foot]N"
"P273880",663,"d i 47'","niŋ[thing]N šukara[tool]N","{ŋeš}niŋ₂ šu-kar₂",0,"niŋ[thing]N_šukara[tool]N"
"P388265",193,"r ii 20","mar[shovel]N ninda[bread]N","{ŋeš}mar ninda",0,"mar[shovel]N_ninda[bread]N"
"P253233",63,"r ii 13'","ŋeštinkira[berry]N","ŋeštin-kur",0,"ŋeštinkira[berry]N"
"Q000039",294,"258","naŋa[mortar]N esir[bitumen]N ea[~bitumen]N","{ŋeš}naŋa₃ esir e₃-a",0,"naŋa[mortar]N_esir[bitumen]N_ea[~bitumen]N"
"P271771",41,"o iii 18","tiʾarum[tree]N","{ŋeš}ti-ia-lum",0,"tiʾarum[tree]N"
"P250736",156,"r i 10","ig[door]N guruš[cut]V/t","{gi}ig guru₅",0,"ig[door]N_guruš[cut]V/t"
"P273880",38,"a ii 5'","dubla[tower]N apin[plow]N","{ŋeš}dub-la₂ apin",0,"dubla[tower]N_apin[plow]N"
"P253899",2,"o 1","lamgal[nut]N","{ŋeš}lam-gal",0,"lamgal[nut]N"
"P388265",239,"r iii 18","ŋeš.nud.AŠ.nud[bed]N","ŋeš-nud-AŠ",0,"ŋeš.nud.AŠ.nud[bed]N"
"P459217",163,"r iii 20","guza[chair]N Magan[1]GN","{ŋeš}gu-za ma₂-gan-na",0,"guza[chair]N_Magan[1]GN"
"Q000001",136,"136","maš[goat]N zu[tooth]N","maš₂ zu₂",0,"maš[goat]N_zu[tooth]N"
"P253238",8,"o 5'","mes[tree]N šaršabid[tree]N","{ŋeš}mes šarₓ(NE)-ša₄-bid₃",0,"mes[tree]N_šaršabid[tree]N"
"Q000039",27,"25","usuh[tree]N","{ŋeš}u₃-suh₅",0,"usuh[tree]N"
"P429504",8,"o ii' 2","ŋešnimbar[palm]N uhin[date]N dug[good]V/i","{ŋeš}ŋešnimbar u₄-hi-in dug₃",0,"ŋešnimbar[palm]N_uhin[date]N_dug[good]V/i"
"P271911",88,"o ii 15","x[NA]NA","x",0,"x[NA]NA"
"P388265",303,"r iv 44","SAL.UŠ[sheath]N x[NA]NA","{ŋeš}|SAL.UŠ| x",0,"SAL.UŠ[sheath]N_x[NA]NA"
"P250736",148,"o iv 41","gi[reed]N x-x[NA]NA","gi x-x",0,"gi[reed]N_x-x[NA]NA"
"P429503",153,"r ii' 29'","{ŋeš}x-x[NA]NA umbin[wheel]N","{ŋeš}x-x umbin",0,"{ŋeš}x-x[NA]NA_umbin[wheel]N"
"P225086",5,"o i 2","niŋ[thing]N x[NA]NA","{ŋeš}niŋ₂ x",0,"niŋ[thing]N_x[NA]NA"
"P247864",22,"o i 19","mes[tree]N ma₂-gan-na[NA]NA","{ŋeš}mes ma₂-gan-na",0,"mes[tree]N_ma₂-gan-na[NA]NA"
"P388265",280,"r iv 20","ig[door]N $MAŠ[NA]NA barda[crossbar]N","{ŋeš}ig $MAŠ bar-du₃-a",0,"ig[door]N_$MAŠ[NA]NA_barda[crossbar]N"
"X100003",31,"r 15","peš[fig]N šergu[string]N","{ŋeš}peš₃ še-er-kum",0,"peš[fig]N_šergu[string]N"
"P388265",103,"iv 20","pešmur[~palm]N ŋešnimbar[palm]N","{ŋeš}peš-mur₇ ŋešnimbar",0,"pešmur[~palm]N_ŋešnimbar[palm]N"
"Q000001",395,"394","ŋirtab[scorpion]N su[red]V/i","ŋir₂-tab su₄",0,"ŋirtab[scorpion]N_su[red]V/i"
"Q000039",166,"141a","buniŋ[trough]N","{ŋeš}buniŋ",0,"buniŋ[trough]N"
"P247864",382,"o vii 1'","{ŋeš}a-x[NA]NA","{ŋeš}a-x",0,"{ŋeš}a-x[NA]NA"
"P332934",265,"unknown","unknown","unknown",999,"unknown"
"P273706",2,"o 1","dilim[spoon]N","{ŋeš}dilim₂",0,"dilim[spoon]N"
"X100003",4,"o 3","ŋešnu[tree]N","ŋeš-BUR₂",0,"ŋešnu[tree]N"
"P459222",4,"3","ŋušur[harrow]N sar[garden]N","{ŋeš}gana₂-ur₃ sar",0,"ŋušur[harrow]N_sar[garden]N"
"P250736",183,"r i 37","gaba[chest]N erim[enemy]N","{gi}gaba erim₂",0,"gaba[chest]N_erim[enemy]N"
"P346714",102,"r iii 24'","ŋešrin[scales]N BU-bi[NA]NA","ŋeš-rin₂ BU-bi",0,"ŋešrin[scales]N_BU-bi[NA]NA"
"P273880",562,"c iii 47","ŋešnimbar[palm]N bal[dig]V/t","{ŋeš}ŋešnimbar ba-al",0,"ŋešnimbar[palm]N_bal[dig]V/t"
"P437074",143,"c i 8'","ŋešnud[bed]N zid[right]V/i","ŋeš-nud zid",0,"ŋešnud[bed]N_zid[right]V/i"
"P429503",7,"o i 4","halub[tree]N","{ŋeš}ha-lu-ub₂",0,"halub[tree]N"
"P250364",65,"o iv 5","e[house]N ŋešrin[scales]N","{ŋeš}e₂ rin₂",0,"e[house]N_ŋešrin[scales]N"
"P346868",4,"o 3","uluh[sapling]N ŋešnimbar[palm]N","{ŋeš}u₃-luh ŋešnimbar",0,"uluh[sapling]N_ŋešnimbar[palm]N"
"P271301",6,"o i 3","esi[tree]N","{ŋeš}esi",0,"esi[tree]N"
"P253228",31,"o ii 12","al[hoe]N zu[tooth]N min[two]NU","{ŋeš}al zu₂ min",0,"al[hoe]N_zu[tooth]N_min[two]NU"
"P459217",84,"iv 6","{ŋeš}HU[NA]NA ŋešnimbar[palm]N","{ŋeš}HU ŋešnimbar",0,"{ŋeš}HU[NA]NA_ŋešnimbar[palm]N"
"P409465",1,"1","ma[ship]N {d}ti-il[NA]NA Enlil[1]DN","{ŋeš}ma₂ {d}ti-il {d}en-lil₂",0,"ma[ship]N_{d}ti-il[NA]NA_Enlil[1]DN"
"P437074",159,"c i 24'","umbin[nail]N ŋešnud[bed]N","{ŋeš}umbin nud",0,"umbin[nail]N_ŋešnud[bed]N"
"P271911",419,"unknown","unknown","unknown",1,"unknown"
"P273880",8,"a i 4'","{ŋeš}x-x-x[NA]NA","{ŋeš}x-x-x",0,"{ŋeš}x-x-x[NA]NA"
"P253228",62,"r ii 1'","mes[tree]N x-x[NA]NA","{ŋeš}mes x-x",0,"mes[tree]N_x-x[NA]NA"
"P271301",47,"o i 44","hašhur[apple]N damšelum[plant]N","{ŋeš}hašhur dam-ši-lum",0,"hašhur[apple]N_damšelum[plant]N"
"P247864",77,"o ii 14","{ŋeš}x-x[NA]NA ŋešnimbar[palm]N","{ŋeš}x-x ŋešnimbar",0,"{ŋeš}x-x[NA]NA_ŋešnimbar[palm]N"
"P247864",74,"o ii 11","dala[thorn]N ŋešnimbar[palm]N","{ŋeš}dala₂ ŋešnimbar",0,"dala[thorn]N_ŋešnimbar[palm]N"
"P347814",252,"unknown","unknown","unknown",1,"unknown"
"P447996",28,"o iii 24","ildag[poplar]N u[NA]NA","{ŋeš}ildag₂ u",0,"ildag[poplar]N_u[NA]NA"
"P253230",25,"o ii 3","apin[plow]N šudu[equipped]AJ","{ŋeš}apin šu-nu-du₇",0,"apin[plow]N_šudu[equipped]AJ"
"P271911",112,"o ii 35","madal[pole]N","{+ma-ad-li}BU",0,"madal[pole]N"
"P459217",121,"unknown","unknown","unknown",2,"unknown"
"P271301",341,"r ii 25","buniŋ[trough]N tur[small]V/i","{ŋeš}buniŋ₂ tur",0,"buniŋ[trough]N_tur[small]V/i"
"Q000039",584,"525b","ŋeš[tree]N min[two]NU giŋ[unit]N","ŋeš min giŋ₄",0,"ŋeš[tree]N_min[two]NU_giŋ[unit]N"
"P272243",47,"r ii 16","x[NA]NA","x",0,"x[NA]NA"
"P459217",157,"r iii 14","guza[chair]N x[NA]NA","{ŋeš}gu-za x",0,"guza[chair]N_x[NA]NA"
"Q000039",18,"16","šenu[tree]N","{ŋeš}še-nu",0,"šenu[tree]N"
"Q000001",300,"300","nig[dog]N amar[young]N","nig amar",0,"nig[dog]N_amar[young]N"
"P347814",222,"c ii 28'","mar[shovel]N x-x[NA]NA","{ŋeš}mar x-x",0,"mar[shovel]N_x-x[NA]NA"
"P437074",36,"b i 4'","x[NA]NA ŋešnimbar[palm]N","x ŋešnimbar",0,"x[NA]NA_ŋešnimbar[palm]N"
"P247864",422,"o vii 41'","guza[chair]N gid[drag]V/t aš[six]NU kuš[skin]N","{ŋeš}gu-za gid₂ aš₃ kuš",0,"guza[chair]N_gid[drag]V/t_aš[six]NU_kuš[skin]N"
"Q000001",426,"425","uzu[flesh]N masila[heel]N TUM[NA]NA","uzu ma-sila₃ TUM",0,"uzu[flesh]N_masila[heel]N_TUM[NA]NA"
"P388265",251,"r iii 30","šerim[~loom]N","{ŋeš}šerim",0,"šerim[~loom]N"
"Q000001",300,"300","nig[dog]N amar[young]N","nig amar",0,"nig[dog]N_amar[young]N"
"P253233",59,"r ii 9'","{ŋeš}x-x[NA]NA x[NA]NA","{ŋeš}x-x x",0,"{ŋeš}x-x[NA]NA_x[NA]NA"
"P250736",252,"r iii 13","epig[vessel]N udu[sheep]N","{dug}epig udu",0,"epig[vessel]N_udu[sheep]N"
"P370399",88,"o iii 27'","dilim[spoon]N","{ŋeš}dilim₂-dilim₂",0,"dilim[spoon]N"
"P346714",65,"r ii 33'","{ŋeš}{na₄}gug[NA]NA zu[stone]N gug[carnelian]N","{ŋeš}{na₄}gug zi {na₄}gug",0,"{ŋeš}{na₄}gug[NA]NA_zu[stone]N_gug[carnelian]N"
"P247864",382,"o vii 1'","{ŋeš}a-x[NA]NA","{ŋeš}a-x",0,"{ŋeš}a-x[NA]NA"
"Q000001",470,"467","uzu[flesh]N ma-gi[NA]NA","uzu ma-gi",0,"uzu[flesh]N_ma-gi[NA]NA"
"P347814",30,"unknown","unknown","unknown",1,"unknown"
"P271911",517,"r iii 48","šag[heart]N hul[rejoice]V/i","šag₄ hul₂",0,"šag[heart]N_hul[rejoice]V/i"
"Q000001",126,"126","uzud[goat]N šagpeš[pregnant]AJ","uzud šag₄-peš₁₃(|ŠA₃×TUR|)",0,"uzud[goat]N_šagpeš[pregnant]AJ"
"Q000039",107,"85a","aʾan[spadix]N zag[side]N ŋešnimbar[palm]N","{ŋeš}an-na zag ŋešnimbar",0,"aʾan[spadix]N_zag[side]N_ŋešnimbar[palm]N"
"P312012",4,"4","girah[tool]N","{ŋeš}girah(|ŠU.DIM₂|)",0,"girah[tool]N"
"Q000039",36,"30","šennur[plum]N","{ŋeš}šennur",0,"šennur[plum]N"
"P250364",29,"o ii 4","a[arm]N umbin[wheel]N margida[cart]N","{ŋeš}a₂ umbin mar-gid₂-da",0,"a[arm]N_umbin[wheel]N_margida[cart]N"
"P346714",125,"r iv 05'","niŋ[thing]N diš[one]NU sila[unit]N","{ŋeš}niŋ₂ diš sila₃",0,"niŋ[thing]N_diš[one]NU_sila[unit]N"
"Q000039",777,"706","ŋeš[tree]N šuniŋin[total]N","ŋeš šu-niŋin₂",0,"ŋeš[tree]N_šuniŋin[total]N"
"P332934",101,"o ii 18","tir[forest]N","{ŋeš}tir-tir",0,"tir[forest]N"
"P347814",270,"d i 33'","{ŋeš}KUD[NA]NA","{ŋeš}KUD",0,"{ŋeš}KUD[NA]NA"
"P271301",60,"o ii 8","šennur[plum]N","{ŋeš}šennur",0,"šennur[plum]N"
"P273880",382,"b iv 49","pana[bow]N","{ŋeš}pana",0,"pana[bow]N"
"P370399",168,"o v 22'","naŋa[mortar]N še[barley]N","{ŋeš}naŋa₃ še",0,"naŋa[mortar]N_še[barley]N"
"P459217",39,"ii 15'","manu[wood]N","{ŋeš}ma-nu",0,"manu[wood]N"
"P271301",252,"o v 25'","guza[chair]N barag[sanctum]N","{ŋeš}gu-za barag",0,"guza[chair]N_barag[sanctum]N"
"P346714",181,"r vi 02'","x-muš[NA]NA","x-muš",0,"x-muš[NA]NA"
"P273880",66,"a ii 48'","margida[cart]N šudu[equipped]AJ","{ŋeš}mar-gid₂-da šu-du₇",0,"margida[cart]N_šudu[equipped]AJ"
"P459227",7,"unknown","unknown","unknown",999,"unknown"
"P273880",425,"c i 30","dur[board]N ešŋar[part-of-a-loom]N","{ŋeš}dur₂ eš-ŋar",0,"dur[board]N_ešŋar[part-of-a-loom]N"
"P235262",5,"a i 1'","ŋeštinkira[berry]N","{ŋeš}ŋeštin-kir₄",0,"ŋeštinkira[berry]N"
"P388265",225,"r iii 4","{ŋeš}gu-za{uruda}[NA]NA","{ŋeš}gu-za{uruda}",0,"{ŋeš}gu-za{uruda}[NA]NA"
"P271301",338,"r ii 22","u[planking]N kuŋ[stair]N","{ŋeš}u₅ kun₄",0,"u[planking]N_kuŋ[stair]N"
"P429503",131,"r ii' 7'","{ŋeš}PAD[NA]NA ma[ship]N","{ŋeš}PAD ma₂",0,"{ŋeš}PAD[NA]NA_ma[ship]N"
"P388265",270,"r iv 10","dilim[spoon]N kag[mouth]N","{ŋeš}dilim₂ ka",0,"dilim[spoon]N_kag[mouth]N"
"P271911",250,"o iv 20","lidga[vessel]N","{+du-uṭ-ṭu}DIŠ",0,"lidga[vessel]N"
"P459216",21,"i 19","hašhur[apple]N damšelum[plant]N","{ŋeš}hašhur dam-ši-lum",0,"hašhur[apple]N_damšelum[plant]N"
"P250736",118,"o iv 11","bisaŋ[basket]N X[NA]NA","{gi}bisaŋ X",0,"bisaŋ[basket]N_X[NA]NA"
"P347814",52,"a ii 23'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"Q000001",488,"485","uzu[flesh]N sa[sinew]N","uzu sa-sa",0,"uzu[flesh]N_sa[sinew]N"
"P459228",4,"o 3","šerhazum[nut]N","{ŋeš}še-er-ha-zum",0,"šerhazum[nut]N"
"P235262",114,"d ii 19'","endur[navel?]N margida[cart]N","{ŋeš}en₃-dur mar-gid₂-da",0,"endur[navel?]N_margida[cart]N"
"P273880",650,"d i 33'","{ŋeš}ma-x[NA]NA","{ŋeš}ma-x",0,"{ŋeš}ma-x[NA]NA"
"P271911",156,"o iii 6'","apin[plow]N gud[ox]N limmu[four]NU","apin gud limmu₂",0,"apin[plow]N_gud[ox]N_limmu[four]NU"
"P247864",305,"o v 53","anše[equid]N ma[ship]N","{ŋeš}anše ma₂",0,"anše[equid]N_ma[ship]N"
"P437074",171,"c ii 4'","buniŋ[trough]N","{ŋeš}buniŋ",0,"buniŋ[trough]N"
"P447996",231,"unknown","unknown","unknown",2,"unknown"
"P271911",482,"r iii 21","tukul[weapon]N {ŋeš}x[NA]NA","tukul {ŋeš}x",0,"tukul[weapon]N_{ŋeš}x[NA]NA"
"Q000001",344,"344","nim[fly]N","nim",0,"nim[fly]N"
"P271911",413,"r ii 23","tigidlu[instrument]N","{+ti-ki-id-la}tigidla",0,"tigidlu[instrument]N"
"P271911",71,"o i 49'","x[NA]NA","x",0,"x[NA]NA"
"P388265",170,"r i 48","{ŋeš}KAK[NA]NA $IŠ[NA]NA","{ŋeš}KAK $IŠ",0,"{ŋeš}KAK[NA]NA_$IŠ[NA]NA"
"P429503",18,"o i 15","ŋeštinkira[berry]N","{ŋeš}ŋeštin-ŋir₂",0,"ŋeštinkira[berry]N"
"P250736",312,"r iv 30","sahar[dust]N hi[mix]V/t","sahar hi",0,"sahar[dust]N_hi[mix]V/t"
"Q000039",46,"39","ŋešaʾabak[tree]N","ŋeš-ab-ba",0,"ŋešaʾabak[tree]N"
"Q000039",12,"10","ŋeštinkaʾa[grape]N","{ŋeš}ŋeštin-ka₅-a",0,"ŋeštinkaʾa[grape]N"
"P273880",652,"d i 35'","ŋeš[tree]N dar[split]V/t","ŋeš dar",0,"ŋeš[tree]N_dar[split]V/t"
"Q000039",751,"680","raba[clamp]N","{ŋeš}raba",0,"raba[clamp]N"
"P273880",327,"b iii 55","{ŋeš}$RU[NA]NA x-x[NA]NA","{ŋeš}$RU x-x",0,"{ŋeš}$RU[NA]NA_x-x[NA]NA"
"P253866",57,"o ii 21'","guza[chair]N x-x-x[NA]NA","{ŋeš}gu-za x-x-x",0,"guza[chair]N_x-x-x[NA]NA"
"P247864",207,"o iv 18","barbar[shuttle]N","{ŋeš}bar-x",0,"barbar[shuttle]N"
"P271771",107,"r i 13'","šuʾa[stool]N dus[bathroom]N","{ŋeš}šuaₓ(|ŠU₂×(A.DIŠ)|) du₁₀-us₂",0,"šuʾa[stool]N_dus[bathroom]N"
"P332939",8,"o i 5","šagkal[tree]N","{ŋeš}šag₄-ul₄",0,"šagkal[tree]N"
"P271301",261,"o v 34'","guza[chair]N kaskal[way]N","{ŋeš}gu-za kaskal",0,"guza[chair]N_kaskal[way]N"
"P347814",178,"c i 34'","al[hoe]N zu[tooth]N","{ŋeš}al zu₂",0,"al[hoe]N_zu[tooth]N"
"Q000039",685,"617","ŋešgudi[instrument]N","ŋeš-gu₃-di",0,"ŋešgudi[instrument]N"
"P429504",34,"unknown","unknown","unknown",999,"unknown"
