"id_text","id_line","label","lemma","base","skip","entry"
"Q000039",301,"264","miriza[plank]N zag[side]N gi[turn]V/i","{ŋeš}mi-ri₂-za zag gi₄",0,"miriza[plank]N_zag[side]N_gi[turn]V/i"
"P253866",85,"o iii 18'","ba[tool]N gur[unit]N","{ŋeš}ba gur",0,"ba[tool]N_gur[unit]N"
"Q000001",84,"84","udu[sheep]N terzum[presentation]N","udu te-er-zum",0,"udu[sheep]N_terzum[presentation]N"
"Q000001",136,"136","maš[goat]N zu[tooth]N","maš₂ zu₂",0,"maš[goat]N_zu[tooth]N"
"P253863",7,"o 3","zara[pivot]N ŋušur[harrow]N","{ŋeš}za-ra gana₂-ur₃",0,"zara[pivot]N_ŋušur[harrow]N"
"P296528",21,"r v 8'","ŋešnimbar[palm]N","{ŋeš}ŋešnimbar",0,"ŋešnimbar[palm]N"
"P235262",72,"d i 15'","ma[ship]N ušu[thirty]NU gur[unit]N","{ŋeš}ma₂ ušu₃ gur",0,"ma[ship]N_ušu[thirty]NU_gur[unit]N"
"P389511",12,"o 11","kamisarru[pear-tree]N","{ŋeš}ka-ma-sar-ru-um",0,"kamisarru[pear-tree]N"
"Q000039",649,"583","mar[shovel]N ninda[bread]N sag[rare]V/i","{ŋeš}mar ninda sag₁₀",0,"mar[shovel]N_ninda[bread]N_sag[rare]V/i"
"P388265",369,"r vi 9","x[NA]NA IM[NA]NA","x IM",0,"x[NA]NA_IM[NA]NA"
"Q000039",627,"561","saʾad[trap?]N","{ŋeš}sa-ad",0,"saʾad[trap?]N"
"P388265",288,"r iv 28","saŋkul[bolt]N","{ŋeš}saŋ-kul",0,"saŋkul[bolt]N"
"P388265",179,"r ii 6","guza[chair]N margida[cart]N","{ŋeš}gu-za mar-gid₂-da",0,"guza[chair]N_margida[cart]N"
"P388265",284,"r iv 24","ig[door]N eren[cedar]N","{ŋeš}ig {ŋeš}eren",0,"ig[door]N_eren[cedar]N"
"P429503",17,"o i 14","ŋeštin[vine]N","{ŋeš}ŋeštin",0,"ŋeštin[vine]N"
"P253863",8,"unknown","unknown","unknown",1,"unknown"
"P271911",15,"o i 9'","ig[door]N manu[wood]N","ig {ŋeš}ma-nu",0,"ig[door]N_manu[wood]N"
"P388265",265,"r iv 5","{ŋeš}x-x[NA]NA","{ŋeš}x-x",0,"{ŋeš}x-x[NA]NA"
"P459221",3,"2","dilim[spoon]N gal[big]V/i","{ŋeš}dilim₂ gal",0,"dilim[spoon]N_gal[big]V/i"
"P247864",242,"o iv 53","miriza[plank]N","{ŋeš}mi-ri₂-za",0,"miriza[plank]N"
"P459216",47,"ii 15","mes[tree]N Meluhha[1]GN","{ŋeš}mes me-luh-ha",0,"mes[tree]N_Meluhha[1]GN"
"Q000001",29,"29","udu[sheep]N gum[mange]N šub[fall]V/t","udu gan šub",0,"udu[sheep]N_gum[mange]N_šub[fall]V/t"
"Q000001",186,"186","gud[ox]N su[red]V/i","gud su₄",0,"gud[ox]N_su[red]V/i"
"P271301",44,"o i 41","hašhur[apple]N kur[mountain]N","{ŋeš}hašhur kur",0,"hašhur[apple]N_kur[mountain]N"
"P271301",203,"o iv 37","kišig[acacia]N","{ŋeš}kišig",0,"kišig[acacia]N"
"P447996",106,"o v 31","ŋešnimbar[palm]N kur[mountain]N","{ŋeš}ŋešnimbar kur",0,"ŋešnimbar[palm]N_kur[mountain]N"
"P273880",160,"b i 3'","guza[chair]N gidim[ghost]N","{ŋeš}gu-za gidim",0,"guza[chair]N_gidim[ghost]N"
"P370399",180,"o v 34'","emerah[jug]N munus[woman]N","{ŋeš}emerah munus",0,"emerah[jug]N_munus[woman]N"
"P332939",29,"o ii 7","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P271301",197,"o iv 31","asal[poplar]N","{ŋeš}asal₂",0,"asal[poplar]N"
"P273880",183,"b i 33'","ŋešnud[bed]N umbin[nail]N gud[ox]N tur[small]V/i","ŋeš-nud umbin gud tur",0,"ŋešnud[bed]N_umbin[nail]N_gud[ox]N_tur[small]V/i"
"Q000039",530,"474","damga[~plow]N","{ŋeš}da-an-ga",0,"damga[~plow]N"
"Q000039",552,"496","tukul[weapon]N","{ŋeš}tukul",0,"tukul[weapon]N"
"P273880",168,"b i 11'","guza[chair]N lukur[priestess]N","{ŋeš}gu-za lukur",0,"guza[chair]N_lukur[priestess]N"
"P447996",128,"r i 10","ŋešnimbar[palm]N uš[die]V/i","{ŋeš}ŋešnimbar uš₂",0,"ŋešnimbar[palm]N_uš[die]V/i"
"P271792",7,"o 4'","x[NA]NA","x",0,"x[NA]NA"
"P332934",87,"o ii 4","manu[wood]N","{ŋeš}ma-nu",0,"manu[wood]N"
"P271301",435,"r iv 16","{ŋeš}x-zi[NA]NA gigir[chariot]N","{ŋeš}x-zi gigir",0,"{ŋeš}x-zi[NA]NA_gigir[chariot]N"
"P271301",389,"r iii 22","ti[rib]N ma[ship]N","ti ma₂",0,"ti[rib]N_ma[ship]N"
"P271911",323,"r i 13'","illar[weapon]N","{+il-le-el}illar",0,"illar[weapon]N"
"P271911",568,"r iv 31","dih[weed]N","{+ti-hi}dih₃",0,"dih[weed]N"
"P253233",24,"o ii 7","dilim[spoon]N","{ŋeš}dilim₂",0,"dilim[spoon]N"
"P271911",570,"unknown","unknown","unknown",1,"unknown"
"P437074",89,"b ii 13''","guza[chair]N munus[woman]N","{ŋeš}gu-za munus",0,"guza[chair]N_munus[woman]N"
"P459217",135,"r i 22'","x-na[NA]NA","x-na",0,"x-na[NA]NA"
"P437074",32,"unknown","unknown","unknown",999,"unknown"
"P332934",113,"o ii 30","KID.da[twig]N","{ŋeš}šed-du",0,"KID.da[twig]N"
"P332934",201,"o iii 37","pa[branch]N ŋešnimbar[palm]N","{ŋeš}pa ŋešnimbar",0,"pa[branch]N_ŋešnimbar[palm]N"
"P247864",52,"o i 49","peš[fig]N","{ŋeš}peš₃",0,"peš[fig]N"
"P273880",624,"c iv 58","kur[wood]N","{ŋeš}kur",0,"kur[wood]N"
"P253245",14,"o 10","eškiri[rope]N","{ŋeš}eškiri₂",0,"eškiri[rope]N"
"Q000001",208,"208","ab[cow]N šar[~cow]N","ab₂ šarₓ(NE)",0,"ab[cow]N_šar[~cow]N"
"P332934",329,"r iii 32'","madu[~boat]N","{ŋeš}ma₂-du-uš",0,"madu[~boat]N"
"P250361",11,"o 9'","x-si[NA]NA","x-si",0,"x-si[NA]NA"
"P253228",91,"r iii 8'","{ŋeš}x-x-za-na[NA]NA","{ŋeš}x-x-za-na",0,"{ŋeš}x-x-za-na[NA]NA"
"P347814",121,"b ii 5'","ŋidru[scepter]N harmušen[snare]N","{ŋeš}ŋidru har-mušen-na",0,"ŋidru[scepter]N_harmušen[snare]N"
"P271911",97,"unknown","unknown","unknown",1,"unknown"
"P247864",299,"o v 47","{ŋeš}a[NA]NA x-x[NA]NA ma[ship]N","{ŋeš}a x-x ma₂",0,"{ŋeš}a[NA]NA_x-x[NA]NA_ma[ship]N"
"P429503",26,"o i 23","gurum[bend]V/t ŋeštin[vine]N","{ŋeš}gurum ŋeštin",0,"gurum[bend]V/t_ŋeštin[vine]N"
"P250364",94,"o v 15","gur[rim]N harmušen[snare]N","{ŋeš}gur₂ har-mušen-na",0,"gur[rim]N_harmušen[snare]N"
"P273880",652,"d i 35'","ŋeš[tree]N dar[split]V/t","ŋeš dar",0,"ŋeš[tree]N_dar[split]V/t"
"Q000039",105,"84","{ŋeš}KU[NA]NA kiri[orchard]N ŋešnimbar[palm]N","{ŋeš}KU {ŋeš}kiri₆ ŋešnimbar",0,"{ŋeš}KU[NA]NA_kiri[orchard]N_ŋešnimbar[palm]N"
"P271771",38,"o iii 15","mirišŋara[tree]N","{ŋeš}mi-ri₂-iš-ma-nu-um",0,"mirišŋara[tree]N"
"P273880",656,"d i 39'","{ŋeš}x[NA]NA tur[small]V/i","{ŋeš}x tur",0,"{ŋeš}x[NA]NA_tur[small]V/i"
"P250364",123,"r ii 8'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P271301",30,"o i 27","tila[grapevine]N ŋeštin[vine]N","{ŋeš}til₃ ŋeštin",0,"tila[grapevine]N_ŋeštin[vine]N"
"P459217",59,"iii 9","girinum[plant]N","{ŋeš}gi-ri-num₂",0,"girinum[plant]N"
"P388265",327,"r v 12","ŋešŋiri[fetters]N","ŋeš-ŋiri₃",0,"ŋešŋiri[fetters]N"
"P271911",488,"unknown","unknown","unknown",1,"unknown"
"P459217",149,"r ii 18'","tun[container]N UD-x[NA]NA","{ŋeš}tun₃ UD-x",0,"tun[container]N_UD-x[NA]NA"
"P332934",136,"o ii 53","tiʾarum[tree]N","{ŋeš}ti-i-lum",0,"tiʾarum[tree]N"
"P247864",190,"o iv 1","saŋkul[bolt]N gigir[chariot]N","{ŋeš}saŋ-kul gigir",0,"saŋkul[bolt]N_gigir[chariot]N"
"P429503",32,"o ii 1","šennur[plum]N kur[mountain]N","{ŋeš}šennur kur",0,"šennur[plum]N_kur[mountain]N"
"P273880",24,"unknown","unknown","unknown",20,"unknown"
"P388265",309,"r iv 50","{ŋeš}NE-x[NA]NA","{ŋeš}NE-x",0,"{ŋeš}NE-x[NA]NA"
"P347814",151,"unknown","unknown","unknown",6,"unknown"
"P271911",529,"r iii 57","damšelum[plant]N","dam-ši-lum",0,"damšelum[plant]N"
"P388265",395,"r vi 36","gag[nail]N ŋešla[key]N","{ŋeš}gag ŋeš-la₂",0,"gag[nail]N_ŋešla[key]N"
"P250364",149,"r iii 15'","{ŋeš}ra-x-x[NA]NA","{ŋeš}ra-x-x",0,"{ŋeš}ra-x-x[NA]NA"
"P447996",48,"o iv 17","manu[wood]N šu[hand]N ak[do]V/t","{ŋeš}ma-nu šu ak",0,"manu[wood]N_šu[hand]N_ak[do]V/t"
"P273880",350,"b iv 13","{ŋeš}balaŋ[NA]NA","{ŋeš}balaŋ",0,"{ŋeš}balaŋ[NA]NA"
"P437074",116,"b iii 2''","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P250736",171,"r i 25","gi[reed]N bar[outside]V/t x[NA]NA hi[mix]V/t","gi bar x hi",0,"gi[reed]N_bar[outside]V/t_x[NA]NA_hi[mix]V/t"
"Q000001",223,"223","amar[young]N ga[milk]N","amar ga",0,"amar[young]N_ga[milk]N"
"P228196",16,"16","ma[ship]N","{ŋeš}ma₂",0,"ma[ship]N"
"P332939",27,"o ii 5","lam[tree]N gal[big]V/i","{ŋeš}lam gal",0,"lam[tree]N_gal[big]V/i"
"P389511",15,"o 14","ilianum[tree]N","{ŋeš}i-li-nu-um",0,"ilianum[tree]N"
"P251649",11,"o 10","igiŋal[sign]N","{ŋeš}igi-ŋal₂",0,"igiŋal[sign]N"
"P459218",115,"r i 1","dupsik[basket]N zala[smashed]N","{ŋeš}dupsik za₃-lal₂",0,"dupsik[basket]N_zala[smashed]N"
"P271911",125,"o ii 46","gur[rim]N balaŋ[instrument]N","gur₂ balaŋ",0,"gur[rim]N_balaŋ[instrument]N"
"P253866",17,"o i 12'","{ŋeš}x-ra[NA]NA targul[pole]N","{ŋeš}x-ra targulₓ(|MA₂.KAK|)",0,"{ŋeš}x-ra[NA]NA_targul[pole]N"
"P273880",428,"c i 33","raba[clamp]N","{ŋeš}rab₃",0,"raba[clamp]N"
"Q000039",196,"163","guza[chair]N sirda[cnne]N","{ŋeš}gu-za sir₃-da",0,"guza[chair]N_sirda[cnne]N"
"P273880",87,"a iii 25'","marhuša[stone]N gigir[chariot]N","{ŋeš}mar-hu-šum gigir",0,"marhuša[stone]N_gigir[chariot]N"
"P247864",350,"o vi 34","gag[nail]N mar[shovel]N x[NA]NA","{ŋeš}gag mar x",0,"gag[nail]N_mar[shovel]N_x[NA]NA"
"X100003",24,"r 8","gurum[bend]V/t ŋeštin[vine]N","{ŋeš}gurum {ŋeš}ŋeštin",0,"gurum[bend]V/t_ŋeštin[vine]N"
"Q000001",218,"218","ab[cow]N šugi[senior]N","ab₂ šu-gi₄",0,"ab[cow]N_šugi[senior]N"
"Q000039",117,"95","pel[defile]V/t ŋešnimbar[palm]N","{ŋeš}pi-el-la₂ ŋešnimbar",0,"pel[defile]V/t_ŋešnimbar[palm]N"
"P250364",170,"unknown","unknown","unknown",9,"unknown"
"P271911",609,"unknown","unknown","unknown",4,"unknown"
"P332934",77,"o i 21'","ildag[poplar]N tur[small]V/i","{ŋeš}ildag₂ tur",0,"ildag[poplar]N_tur[small]V/i"
"P271519",6,"unknown","unknown","unknown",999,"unknown"
"P247864",168,"o iii 42","saŋkul[bolt]N ŋušur[harrow]N","{ŋeš}saŋ-kul gana₂-ur₃",0,"saŋkul[bolt]N_ŋušur[harrow]N"
"P273880",497,"c ii 42","ma[ship]N id[river]N","{ŋeš}ma₂ id₂",0,"ma[ship]N_id[river]N"
"P247864",290,"o v 38","{ŋeš}x-x-x[NA]NA","{ŋeš}x-x-x",0,"{ŋeš}x-x-x[NA]NA"
"Q000001",325,"325","niŋki[herd]N","niŋ₂-ki",0,"niŋki[herd]N"
"P271911",538,"r iv 8","{x}URI{ki}[NA]NA","{x}URI{ki}",0,"{x}URI{ki}[NA]NA"
"P271301",295,"r i 23","šuʾa[stool]N niŋgula[greatness]N","{ŋeš}šuaₓ(|ŠU₂×(A.DIŠ)|) niŋ₂-gul-la",0,"šuʾa[stool]N_niŋgula[greatness]N"
"P332939",33,"o ii 11","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P271301",171,"o iv 5","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P273880",297,"b iii 21","mar[shovel]N","{ŋeš}mar",0,"mar[shovel]N"
"P271301",132,"o iii 20","ligima[shoot]N","{ŋeš}ligima(|IGI.TUR.TUR|)",0,"ligima[shoot]N"
"P225132",6,"o i 3","ma[ship]N x[NA]NA","{ŋeš}ma₂ x",0,"ma[ship]N_x[NA]NA"
"P250736",17,"o i 13","gi[reed]N tur[small]V/i","gi tur",0,"gi[reed]N_tur[small]V/i"
"P447996",14,"o iii 10'","samana[tree]N","{ŋeš}sa-ma-num₂",0,"samana[tree]N"
"P346714",49,"r ii 17'","gag[nail]N nig[~plow]N apin[plow]N","{ŋeš}gag nig apin",0,"gag[nail]N_nig[~plow]N_apin[plow]N"
"Q000001",153,"153","sila[lamb]N","sila₄",0,"sila[lamb]N"
"P370399",41,"o ii 14'","{ŋeš}GIR₂+KI[NA]NA","{ŋeš}GIR₂+KI",0,"{ŋeš}GIR₂+KI[NA]NA"
"P273880",523,"c iii 8","pa[branch]N kud[cut]V/t ŋešnimbar[palm]N","{ŋeš}pa kud ŋešnimbar",0,"pa[branch]N_kud[cut]V/t_ŋešnimbar[palm]N"
"P370399",47,"o ii 20'","{ŋeš}DAG-nam[NA]NA","{ŋeš}DAG-nam",0,"{ŋeš}DAG-nam[NA]NA"
"P247864",454,"r i 14","ŋešnud[bed]N umbin[nail]N sal[thin]V/i","ŋeš-nud umbin sal",0,"ŋešnud[bed]N_umbin[nail]N_sal[thin]V/i"
"P459217",67,"iii 17","armanu[tree]N","{ŋeš}ar-man-nu-um",0,"armanu[tree]N"
"P229426",34,"r ii 8","ma[ship]N anta[upper]V/t","{ŋeš}ma₂ an-ta",0,"ma[ship]N_anta[upper]V/t"
"P271301",287,"r i 15","na[box]N šu[hand]N","{ŋeš}na šu",0,"na[box]N_šu[hand]N"
"P349171",5,"unknown","unknown","unknown",999,"unknown"
"Q000039",83,"65","ŋešnimbar[palm]N","{ŋeš}ŋešnimbar",0,"ŋešnimbar[palm]N"
"P250736",10,"o i 6","zi.DU[~levee]AJ","{gi}zid-DU",0,"zi.DU[~levee]AJ"
"P271320",53,"r ii' 2'","niŋgida[rod?]N margida[cart]N","{ŋeš}niŋ₂-gid₂-da mar-gid₂-da",0,"niŋgida[rod?]N_margida[cart]N"
"P388265",382,"r vi 23","dub[knee]N bar[outside]V/t","{ŋeš}dub₃ bar",0,"dub[knee]N_bar[outside]V/t"
"P247864",296,"o v 44","ma[ship]N","{ŋeš}ma₂",0,"ma[ship]N"
"P251649",4,"o 3","sa[net]N gal[big]V/i","{ŋeš}sa gal",0,"sa[net]N_gal[big]V/i"
"Q000001",178,"178","gud[ox]N mah[mature]V/i","gud mah₂",0,"gud[ox]N_mah[mature]V/i"
"P332934",392,"r iv 26'","x[NA]NA margida[cart]N","x mar-gid₂-da",0,"x[NA]NA_margida[cart]N"
"P247864",5,"o i 2","šurmen[cypress]N","{ŋeš}šu-ur₂-min₃",0,"šurmen[cypress]N"
"P346714",139,"r iv 19'","bur[bowl]N","{ŋeš}bur",0,"bur[bowl]N"
"P253866",39,"o ii 3'","ŋirigub[footstool]N","{ŋeš}ŋiri₃-gub",0,"ŋirigub[footstool]N"
"P370399",144,"o iv 41'","x-ma[NA]NA ig[door]N","x-ma ig",0,"x-ma[NA]NA_ig[door]N"
"P332934",136,"o ii 53","tiʾarum[tree]N","{ŋeš}ti-i-lum",0,"tiʾarum[tree]N"
"P253927",4,"o 3","ŋešgana[tree]N","ŋeš-kin₂",0,"ŋešgana[tree]N"
"P271301",17,"o i 14","ŋešgana[tree]N babbar[white]V/i","ŋeš-kin₂ babbar",0,"ŋešgana[tree]N_babbar[white]V/i"
"P273880",628,"d i 1'","madal[pole]N","{ŋeš}mudla(BU)",0,"madal[pole]N"
"P332930",28,"r 7","ma[ship]N ŋeš[sixty]NU gur[unit]N","{ŋeš}ma₂ ŋeš₂ gur",0,"ma[ship]N_ŋeš[sixty]NU_gur[unit]N"
"P247864",398,"o vii 17'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P247864",314,"o v 62","ma[ship]N šu[hand]N du[suitable]V/i","{ŋeš}ma₂ šu du₇",0,"ma[ship]N_šu[hand]N_du[suitable]V/i"
"P459216",3,"i 1","taškarin[boxwood]N","{ŋeš}taškarin",0,"taškarin[boxwood]N"
"Q000039",183,"152a","ba[tool]N zu[stone]N","{ŋeš}ba zu₂",0,"ba[tool]N_zu[stone]N"
"P273880",372,"b iv 39","u[planking]N kuŋ[stair]N","{ŋeš}u₃ kun₄",0,"u[planking]N_kuŋ[stair]N"
"P459225",11,"r i 6'","dimmaršu[instrument]N","{ŋeš}dim₃-mar-šu",0,"dimmaršu[instrument]N"
"P332934",237,"o iv 8'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P253866",90,"o iii 23'","niŋna[incense]N mud[blood]N","{ŋeš}niŋ₂-na mud",0,"niŋna[incense]N_mud[blood]N"
"Q000001",342,"342","uman[insect]N ŋušur[beam]N","umanₓ(|HI×AŠ₂|) {ŋeš}ŋušur",0,"uman[insect]N_ŋušur[beam]N"
"P332934",80,"o i 24'","ŋeškur[tree]N","ŋeš-ku-ra",0,"ŋeškur[tree]N"
"P429504",47,"r i 10'","guza[chair]N gar[knob]N x[NA]NA","{ŋeš}gu-za gar₃ x",0,"guza[chair]N_gar[knob]N_x[NA]NA"
"P271771",116,"r ii 3'","banšur[table]N saŋdu[head]N","{ŋeš}banšur saŋ-du",0,"banšur[table]N_saŋdu[head]N"
"Q000039",460,"411","ilila[lever]N","{ŋeš}il₂-il₂",0,"ilila[lever]N"
"P253238",7,"o 4'","šaršabid[tree]N","{ŋeš}šarₓ(NE)-ša₄-bid₃",0,"šaršabid[tree]N"
"P253228",71,"r ii 10'","ŋeštinkira[berry]N","ŋeštin-kur",0,"ŋeštinkira[berry]N"
"Q000001",302,"302","suari[cat]N","su-a-ri",0,"suari[cat]N"
"P271301",312,"r i 40","ŋešdi[rung]N ŋešnud[bed]N","ŋeš-di₅ nud",0,"ŋešdi[rung]N_ŋešnud[bed]N"
"P429505",4,"2'","ŋešnimbar[palm]N dar[split]V/t","{ŋeš}ŋešnimbar dar",0,"ŋešnimbar[palm]N_dar[split]V/t"
"P437074",52,"b i 13''","buzunuma[plant]N","{ŋeš}bu-zu₉-num₂-ma",0,"buzunuma[plant]N"
"P273880",282,"b iii 6","masharum[~kitchen]N","{ŋeš}ma-as-ha-ru-um",0,"masharum[~kitchen]N"
"Q000039",620,"554c","{ŋeš}LAGAB[NA]NA illar[weapon]N","{ŋeš}LAGAB illar",0,"{ŋeš}LAGAB[NA]NA_illar[weapon]N"
"P273880",473,"c ii 17","ma[ship]N gal[big]V/i","{ŋeš}ma₂ gu-la",0,"ma[ship]N_gal[big]V/i"
"Q000039",70,"53","šurmen[cypress]N","{ŋeš}šu-ur₂-min₃",0,"šurmen[cypress]N"
"P346714",30,"r i 34'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P247864",228,"o iv 39","barda[crossbar]N ig[door]N","{ŋeš}bar-da₃ ig",0,"barda[crossbar]N_ig[door]N"
"P273880",413,"c i 16","{ŋeš}x[NA]NA tukul[weapon]N","{ŋeš}x tukul",0,"{ŋeš}x[NA]NA_tukul[weapon]N"
"P388265",420,"unknown","unknown","unknown",4,"unknown"
"P271911",458,"r ii 58","gam[haft]N ŋiri[dagger]N muhaldim[cook]N","kin ŋiri₂ muhaldim",0,"gam[haft]N_ŋiri[dagger]N_muhaldim[cook]N"
"Q000039",11,"9","ŋeštinkira[berry]N","{ŋeš}ŋeštin-kir₄",0,"ŋeštinkira[berry]N"
"P346714",22,"r i 26'","saŋkul[bolt]N margida[cart]N","{ŋeš}saŋ-kul mar-gid₂-da",0,"saŋkul[bolt]N_margida[cart]N"
"P228196",6,"6","ganum[stand]N ga[milk]N","{ŋeš}gan-nu ga",0,"ganum[stand]N_ga[milk]N"
"P437074",24,"a iii 6'","ŋešnimbar[palm]N sukud[height]N","{ŋeš}ŋešnimbar sukud",0,"ŋešnimbar[palm]N_sukud[height]N"
"P492330",13,"o i 11","{ŋeš}tir-ra-te[NA]NA","{ŋeš}tir-ra-te",0,"{ŋeš}tir-ra-te[NA]NA"
"P250736",74,"o iii 8","kid[mat]N esir[bitumen]N šub[fall]V/t","{gi}kid esir šub",0,"kid[mat]N_esir[bitumen]N_šub[fall]V/t"
"P296528",2,"o 1","{ŋeš}IGI-TUR[NA]NA","{ŋeš}IGI-TUR",0,"{ŋeš}IGI-TUR[NA]NA"
"P332934",399,"r iv 33'","x-x[NA]NA","x-x",0,"x-x[NA]NA"
"P271301",326,"r ii 10","emerah[jug]N tur[small]V/i","{ŋeš}emerah tur",0,"emerah[jug]N_tur[small]V/i"
"Q000039",683,"615","tigidlu[instrument]N sa[sinew]N eš[three]NU","{ŋeš}tigidla sa eš₅",0,"tigidlu[instrument]N_sa[sinew]N_eš[three]NU"
"P388265",316,"r v 1","{ŋeš}x[NA]NA ma[ship]N","{ŋeš}x ma₂",0,"{ŋeš}x[NA]NA_ma[ship]N"
"P250361",3,"o 1'","saŋ[head]N ŋešnud[bed]N","{ŋeš}saŋ nud",0,"saŋ[head]N_ŋešnud[bed]N"
"P271301",284,"r i 12","na[box]N","{ŋeš}na",0,"na[box]N"
"P332934",346,"r iv 3","gigir[chariot]N mah[great]V/i","{ŋeš}gigir {d}mah",0,"gigir[chariot]N_mah[great]V/i"
"Q000001",61,"61","udu[sheep]N urri[~sheep]N","udu ur₂-ri-a",0,"udu[sheep]N_urri[~sheep]N"
"P447996",180,"r ii 17","Makarmah[1]ON","{ŋeš}ma₂-kar-mah",0,"Makarmah[1]ON"
"P459218",70,"o iii 21","kašu[~plow]N apin[plow]N","{ŋeš}ka-šu₂ apin",0,"kašu[~plow]N_apin[plow]N"
"P250364",102,"r i 2'","{ŋeš}LUH-x[NA]NA x[NA]NA","{ŋeš}LUH-x x",0,"{ŋeš}LUH-x[NA]NA_x[NA]NA"
"P271320",5,"unknown","unknown","unknown",1,"unknown"
"P250364",81,"o v 2","{ŋeš}niŋ₂-x-x[NA]NA","{ŋeš}niŋ₂-x-x",0,"{ŋeš}niŋ₂-x-x[NA]NA"
"P273880",705,"d ii 49'","{ŋeš}nin₉-x[NA]NA","{ŋeš}nin₉-x",0,"{ŋeš}nin₉-x[NA]NA"
"P347814",167,"c i 22'","namra[booty]N","{ŋeš}nam-ri",0,"namra[booty]N"
"P272243",28,"r i 9","ŋešnimbar[palm]N ŋal[be]V/i","{ŋeš}ŋešnimbar ŋal₂",0,"ŋešnimbar[palm]N_ŋal[be]V/i"
"P277271",6,"o 4'","x[NA]NA","x",0,"x[NA]NA"
"P271320",8,"o i 3'","guza[chair]N barag[sanctum]N","{ŋeš}gu-za barag",0,"guza[chair]N_barag[sanctum]N"
"P271301",133,"o iii 21","ŋešnimbar[palm]N","{ŋeš}ŋešnimbar",0,"ŋešnimbar[palm]N"
"P437074",66,"b ii 9'","dibdib[waterclock]N","{ŋeš}dib-dib",0,"dibdib[waterclock]N"
"P346714",94,"r iii 16'","malalum[container]N","{ŋeš}malla",0,"malalum[container]N"
"P332934",8,"o i 4","halub[tree]N","{ŋeš}ha-lu-ub₂",0,"halub[tree]N"
