"id_text","id_line","label","lemma","base","skip","entry"
"P447996",67,"o iv 36","ŋeštin[vine]N e[leave]V/i","{ŋeš}ŋeštin e₃",0,"ŋeštin[vine]N_e[leave]V/i"
"P251649",11,"o 10","igiŋal[sign]N","{ŋeš}igi-ŋal₂",0,"igiŋal[sign]N"
"P271301",458,"r iv 39","usan[whip]N","{ŋeš}usan₃",0,"usan[whip]N"
"P370399",20,"o i 17'","x[NA]NA ŋešnimbar[palm]N","x ŋešnimbar",0,"x[NA]NA_ŋešnimbar[palm]N"
"P332934",52,"o i 48","x[NA]NA","x",0,"x[NA]NA"
"P459216",108,"r i 13'","izzi[wall]N guza[chair]N","{ŋeš}izi gu-za",0,"izzi[wall]N_guza[chair]N"
"P250364",163,"unknown","unknown","unknown",999,"unknown"
"P271911",460,"unknown","unknown","unknown",999,"unknown"
"P271301",457,"r iv 38","usan[whip]N","{ŋeš}usan₃",0,"usan[whip]N"
"P271911",298,"o iv 58","ŋidru[scepter]N harmušen[snare]N","ŋidru har-mušen-na",0,"ŋidru[scepter]N_harmušen[snare]N"
"P459217",100,"iv 22","pešmur[~palm]N ŋešnimbar[palm]N","{ŋeš}peš-murgu ŋešnimbar",0,"pešmur[~palm]N_ŋešnimbar[palm]N"
"P273880",267,"b ii 60","banšur[table]N","{ŋeš}banšurₓ(|URU×IGI.URUDA|)",0,"banšur[table]N"
"P247864",24,"o i 21","x[NA]NA","x",0,"x[NA]NA"
"Q000039",304,"267","ma[ship]N x-ga[NA]NA","{ŋeš}ma₂ x-ga",0,"ma[ship]N_x-ga[NA]NA"
"Q000001",45,"45","udu[sheep]N zusiga[~sheep]N MAR.TU[westerner]N","udu zu₂-si-ga MAR-TU",0,"udu[sheep]N_zusiga[~sheep]N_MAR.TU[westerner]N"
"Q000001",468,"465","uzu[flesh]N hab[malodorous]V/i","uzu hab₂",0,"uzu[flesh]N_hab[malodorous]V/i"
"Q000039",225,"190","guza[chair]N esi[tree]N","{ŋeš}gu-za {ŋeš}esi",0,"guza[chair]N_esi[tree]N"
"P332934",100,"o ii 17","tir[forest]N","{ŋeš}tir",0,"tir[forest]N"
"Q000039",305,"268","ma[ship]N x[NA]NA","{ŋeš}ma₂ x",0,"ma[ship]N_x[NA]NA"
"P273880",213,"b ii 2","x[NA]NA balak[spindle]N","x balak",0,"x[NA]NA_balak[spindle]N"
"P347814",4,"unknown","unknown","unknown",2,"unknown"
"P250363",6,"o 5'","ig[door]N i[oil]N","{ŋeš}ig i₃",0,"ig[door]N_i[oil]N"
"Q000039",373,"331","GUL[~chariot]N gigir[chariot]N","{ŋeš}GUL gigir",0,"GUL[~chariot]N_gigir[chariot]N"
"P247864",451,"r i 11","ŋešnud[bed]N umbin[nail]N","ŋeš-nud umbin",0,"ŋešnud[bed]N_umbin[nail]N"
"P437074",129,"b iii 15''","{ŋeš}x-x[NA]NA","{ŋeš}x-x",0,"{ŋeš}x-x[NA]NA"
"P224986",4,"o i 1","guza[chair]N anše[equid]N","{ŋeš}gu-za anše",0,"guza[chair]N_anše[equid]N"
"P273880",329,"b iii 57","{ŋeš}$RU[NA]NA sug[empty]V/i","{ŋeš}$RU sug₄",0,"{ŋeš}$RU[NA]NA_sug[empty]V/i"
"P250371",9,"o 7","lirum[strength]N gigir[chariot]N","{ŋeš}lirum gigir",0,"lirum[strength]N_gigir[chariot]N"
"P271301",239,"o v 12'","ŋešnaruak[~stele]N","ŋeš-na-ru₂-a",0,"ŋešnaruak[~stele]N"
"P247864",176,"o iii 50","e[house]N gigir[chariot]N","{ŋeš}e₂ gigir",0,"e[house]N_gigir[chariot]N"
