"id_text","id_line","label","lemma","base","skip","entry"
"P273880",46,"a ii 13'","gag[nail]N x-x[NA]NA apin[plow]N","{ŋeš}gag x-x apin",0,"gag[nail]N_x-x[NA]NA_apin[plow]N"
"P235262",30,"unknown","unknown","unknown",8,"unknown"
"P349173",3,"o 2","ig[door]N gi[thicket]N guruš[cut]V/t","{ŋeš}ig gi guruš₃",0,"ig[door]N_gi[thicket]N_guruš[cut]V/t"
"Q000001",498,"494","uzu[flesh]N niŋkiŋgia[liver]N","uzu niŋ₂-kiŋ₂-gi₄-a",0,"uzu[flesh]N_niŋkiŋgia[liver]N"
"P271301",429,"r iv 10","{ŋeš}x[NA]NA x[NA]NA gigir[chariot]N","{ŋeš}x x gigir",0,"{ŋeš}x[NA]NA_x[NA]NA_gigir[chariot]N"
"P273880",531,"c iii 16","{ŋeš}x-x[NA]NA ŋešnimbar[palm]N","{ŋeš}x-x ŋešnimbar",0,"{ŋeš}x-x[NA]NA_ŋešnimbar[palm]N"
"P447996",5,"o iii 1'","x-tu[NA]NA","x-tu",0,"x-tu[NA]NA"
"P250736",228,"r ii 32","burzi[bowl]N","{dug}bur-zi",0,"burzi[bowl]N"
"P271301",192,"o iv 26","kita[basket]N zulum[date]N ŋešnimbar[palm]N","{ŋeš}ŋa₂-da zu₂-lum ŋešnimbar",0,"kita[basket]N_zulum[date]N_ŋešnimbar[palm]N"
"P271301",125,"o iii 13","urnum[cedar]N","{ŋeš}ur-nu-um",0,"urnum[cedar]N"
"P388265",95,"iv 12","ŋešnimbar[palm]N dar[split]V/t","{ŋeš}ŋešnimbar dar",0,"ŋešnimbar[palm]N_dar[split]V/t"
"P271911",608,"r v 4","ganum[stand]N tur[small]V/i","ŋa₂-an-nu tur",0,"ganum[stand]N_tur[small]V/i"
"P389511",10,"o 9","šaršabid[tree]N","{ŋeš}šarₓ(NE)-ša₄-bit",0,"šaršabid[tree]N"
"P271911",295,"o iv 56","gur[rim]N ellaŋdu[trap]N","gur₂ ellaŋ₂-du₃",0,"gur[rim]N_ellaŋdu[trap]N"
"P235262",6,"a i 2'","ŋeštin[vine]N kaʾa[fox]N","{ŋeš}ŋeštin ka₅-a",0,"ŋeštin[vine]N_kaʾa[fox]N"
"Q000039",56,"48","KID.da[twig]N sil[split]V/i","{ŋeš}KID-da zil",0,"KID.da[twig]N_sil[split]V/i"
"P429504",21,"o iii' 2","ad[bush]N","{ŋeš}ad₂",0,"ad[bush]N"
"P388265",249,"r iii 28","saŋ[head]N ŋešnud[bed]N","{ŋeš}saŋ nud",0,"saŋ[head]N_ŋešnud[bed]N"
"P271301",61,"o ii 9","šennur[plum]N kur[mountain]N","{ŋeš}šennur kur",0,"šennur[plum]N_kur[mountain]N"
"P271911",9,"o i 3'","ig[door]N abula[gate]N","ig abul",0,"ig[door]N_abula[gate]N"
"P271911",390,"r ii 6","zabitum[lyre]N","za-bi-tum",0,"zabitum[lyre]N"
"P388265",206,"r ii 33","niŋ[thing]N šušana[fraction]N sila[unit]N","{ŋeš}niŋ₂ šušana sila₃",0,"niŋ[thing]N_šušana[fraction]N_sila[unit]N"
"Q000039",192,"159","niŋna[incense]N mud[blood]N","{ŋeš}niŋ₂-na mud₂",0,"niŋna[incense]N_mud[blood]N"
"Q000039",478,"427","ŋešellag[tool]N","ŋeš-ellag",0,"ŋešellag[tool]N"
"P347814",12,"a i 10'","ig[door]N ul[fruit]N","{ŋeš}ig ul-li₂",0,"ig[door]N_ul[fruit]N"
"P273880",122,"a iv 10'","e[house]N ur[root]N gu₂-x[NA]NA","{ŋeš}e₂ ur₂ gu₂-x",0,"e[house]N_ur[root]N_gu₂-x[NA]NA"
"Q000001",467,"464a","uzu[flesh]N al-x-x[NA]NA","uzu al-x-x",0,"uzu[flesh]N_al-x-x[NA]NA"
"P332934",247,"o iv 18'","{ŋeš}|KA×GUD|-x[NA]NA","{ŋeš}|KA×GUD|-x",0,"{ŋeš}|KA×GUD|-x[NA]NA"
"Q000039",707,"638","ŋešpu[rim]N gud.si.AŠ[ram]N","{ŋeš}ŋešpu₂ gud-si-AŠ",0,"ŋešpu[rim]N_gud.si.AŠ[ram]N"
"P250736",50,"o ii 22","{gi}LAGAB[NA]NA","{gi}LAGAB",0,"{gi}LAGAB[NA]NA"
"Q000001",360,"360","bir[locust]N ensi[interpreter]N","bir₅ ensi",0,"bir[locust]N_ensi[interpreter]N"
"P388265",166,"r i 44","{ŋeš}BU[NA]NA","{ŋeš}BU",0,"{ŋeš}BU[NA]NA"
"P247864",431,"o vii 50'","guza[chair]N nita[male]N","{ŋeš}gu-za nita₂",0,"guza[chair]N_nita[male]N"
"P247864",323,"o vi 7","dur[board]N sig-x-x[NA]NA","{ŋeš}dur₂ sig-x-x",0,"dur[board]N_sig-x-x[NA]NA"
"P271911",436,"r ii 39","x[NA]NA","x",0,"x[NA]NA"
"Q000001",482,"479","uzu[flesh]N x[NA]NA","uzu x",0,"uzu[flesh]N_x[NA]NA"
"P247864",342,"o vi 26","banšur[table]N x-x[NA]NA","{ŋeš}banšur x-x",0,"banšur[table]N_x-x[NA]NA"
"P229426",32,"r ii 6","ma[ship]N tur[small]V/i","{ŋeš}ma₂ tur",0,"ma[ship]N_tur[small]V/i"
"P247864",221,"o iv 32","ig[door]N","{ŋeš}ig",0,"ig[door]N"
"P253866",68,"o iii 1'","{ŋeš}x[NA]NA gud.si.AŠ[ram]N","{ŋeš}x gud-si-AŠ",0,"{ŋeš}x[NA]NA_gud.si.AŠ[ram]N"
"P247864",206,"o iv 17","tugtug[~loom]N","{ŋeš}tug₂-x",0,"tugtug[~loom]N"
"P271911",379,"unknown","unknown","unknown",3,"unknown"
"P250364",8,"o i 5","gabaŋal[guard]N gigir[chariot]N","{ŋeš}gaba-ŋal₂ gigir",0,"gabaŋal[guard]N_gigir[chariot]N"
"P459218",36,"o ii 16'","garig[comb]N eban[pair]N","{ŋeš}ga-rig₂ e₂-pa-na",0,"garig[comb]N_eban[pair]N"
"Q000001",106,"106","udu[sheep]N mu[sound]V/i ša[cvve]V/t","udu mu₇ ša₄",0,"udu[sheep]N_mu[sound]V/i_ša[cvve]V/t"
"P271771",78,"o v 8","guruʾuš[tree-trunk]N","{ŋeš}guru₅-uš",0,"guruʾuš[tree-trunk]N"
"P459218",61,"o iii 12","apin[plow]N x[NA]NA","{ŋeš}apin x",0,"apin[plow]N_x[NA]NA"
"P250736",168,"r i 22","{gi}x-an-sud[NA]NA","{gi}x-an-sud",0,"{gi}x-an-sud[NA]NA"
"P250736",267,"r iii 28","gurgur[vessel]N ŋeštin[vine]N","{dug}gur₄-gur₄ ŋeštin",0,"gurgur[vessel]N_ŋeštin[vine]N"
"P388265",227,"r iii 6","guza[chair]N nita[male]N","{ŋeš}gu-za nita",0,"guza[chair]N_nita[male]N"
"P271301",337,"r ii 21","kuŋ[stair]N bad[wall]N e[leave]V/i","{ŋeš}kuŋ₄ bad₃ e₃",0,"kuŋ[stair]N_bad[wall]N_e[leave]V/i"
"Q000039",613,"551a","luguda[object]N","{ŋeš}lugud₂-da",0,"luguda[object]N"
"P249794",11,"r 4","mar[shovel]N x[NA]NA","{ŋeš}mar x",0,"mar[shovel]N_x[NA]NA"
"P347814",199,"c ii 5'","ŋeš[tree]N x[NA]NA x[NA]NA","ŋeš x x",0,"ŋeš[tree]N_x[NA]NA_x[NA]NA"
"Q000039",684,"616","tigidlu[instrument]N Elam[1]GN","{ŋeš}tigidla elam-ma",0,"tigidlu[instrument]N_Elam[1]GN"
"Q000039",279,"243","emerah[jug]N x-x[NA]NA ga[milk]N","{ŋeš}emerah x-x ga",0,"emerah[jug]N_x-x[NA]NA_ga[milk]N"
"Q000039",157,"133","{ŋeš}saŋ-keš₂[NA]NA","{ŋeš}saŋ-keš₂",0,"{ŋeš}saŋ-keš₂[NA]NA"
"P271911",360,"r i 44'","mar[shovel]N šerah[shovel]N innu[straw]N","mar še-ra-ah in-nu",0,"mar[shovel]N_šerah[shovel]N_innu[straw]N"
"P271301",243,"o v 16'","guza[chair]N gid[long]V/i","{ŋeš}gu-za gid₂",0,"guza[chair]N_gid[long]V/i"
"P225023",6,"o i 3","emerah[jug]N x[NA]NA","{ŋeš}emerah x",0,"emerah[jug]N_x[NA]NA"
"P253230",30,"o ii 8","apin[plow]N šudu[equipped]AJ","{ŋeš}apin šu-nu-du₇",0,"apin[plow]N_šudu[equipped]AJ"
"P273880",409,"c i 12","tukul[weapon]N Damu[1]DN","{ŋeš}tukul {d}da-mu",0,"tukul[weapon]N_Damu[1]DN"
"P250736",60,"o ii 34","dur[bond]N mušendu[bird-catcher]N","{gi}dur mušen-du₃",0,"dur[bond]N_mušendu[bird-catcher]N"
"P347814",209,"c ii 15","niŋ[thing]N ya[five]NU giŋ[unit]N","{ŋeš}niŋ₂ ia₂ giŋ₄",0,"niŋ[thing]N_ya[five]NU_giŋ[unit]N"
"P271911",619,"r v 15","az[bear]N","az",0,"az[bear]N"
"P273880",485,"c ii 29","ma[ship]N nimin[forty]NU gur[unit]N","{ŋeš}ma₂ nimin gur",0,"ma[ship]N_nimin[forty]NU_gur[unit]N"
"P271320",64,"r ii' 12'","KI.KAL[bottom]N margida[cart]N","{ŋeš}sasₓ(|KI.KAL|) mar-gid₂-da",0,"KI.KAL[bottom]N_margida[cart]N"
"P437074",163,"c i 28'","dilim[spoon]N x-x[NA]NA","{ŋeš}dilim₂ x-x",0,"dilim[spoon]N_x-x[NA]NA"
"Q000001",23,"23","udu[sheep]N diŋir[deity]N gu[eat]V/t","udu diŋir gu₇",0,"udu[sheep]N_diŋir[deity]N_gu[eat]V/t"
"P247864",165,"o iii 39","margida[cart]N šu[hand]N du[suitable]V/i","{ŋeš}mar-gid₂-da šu du₇",0,"margida[cart]N_šu[hand]N_du[suitable]V/i"
"P247864",122,"o ii 59","ninda[seed-funnel]N apin[plow]N","{ŋeš}|NINDA₂×NUMUN| apin",0,"ninda[seed-funnel]N_apin[plow]N"
"P229426",4,"o 3","ukur[poor]V/i u₂-kur[NA]NA |LAL₂.DU|[NA]NA","ukur₃ u₂-kur |LAL₂.DU|",0,"ukur[poor]V/i_u₂-kur[NA]NA_|LAL₂.DU|[NA]NA"
"P271549",11,"unknown","unknown","unknown",1,"unknown"
"P271911",209,"unknown","unknown","unknown",1,"unknown"
"P332939",20,"o i 17","ŋeštin[vine]N x[NA]NA","{ŋeš}ŋeštin x",0,"ŋeštin[vine]N_x[NA]NA"
"P271911",255,"unknown","unknown","unknown",1,"unknown"
"P346714",6,"r i 02'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P388265",199,"r ii 26","bariga[unit]N","{ŋeš}ba-ri₂-ga",0,"bariga[unit]N"
"P459216",82,"iii 21","pešbandazi[offshoot]N ŋešnimbar[palm]N","{ŋeš}peš-banda₃-zi ŋešnimbar",0,"pešbandazi[offshoot]N_ŋešnimbar[palm]N"
"P437074",156,"c i 21'","ŋešdi[rung]N ŋešnud[bed]N","ŋeš-di₅ nud",0,"ŋešdi[rung]N_ŋešnud[bed]N"
"P250364",35,"o ii 10","DUB.du₃[~vehicle]N ašag[field]N","{ŋeš}kišib₃-du₁₀ a-šag₄",0,"DUB.du₃[~vehicle]N_ašag[field]N"
"P271911",517,"r iii 48","šag[heart]N hul[rejoice]V/i","šag₄ hul₂",0,"šag[heart]N_hul[rejoice]V/i"
"Q000001",214,"214","ab[cow]N ŋeš[penis]N zu[know]V/t","ab₂ ŋeš₃ zu",0,"ab[cow]N_ŋeš[penis]N_zu[know]V/t"
"Q000039",253,"217","ŋešnud[bed]N gu[neck]N zig[rise]V/t","ŋeš-nud gu₂ zig₃",0,"ŋešnud[bed]N_gu[neck]N_zig[rise]V/t"
"P228196",5,"5","ganum[stand]N a[water]N","{ŋeš}gan-nu a",0,"ganum[stand]N_a[water]N"
"Q000001",216,"216","ab[cow]N šag[heart]N sur[press]V/t","ab₂ šag₄ sur",0,"ab[cow]N_šag[heart]N_sur[press]V/t"
"P459217",147,"r ii 16'","tun[container]N","{ŋeš}tun₃",0,"tun[container]N"
"P346714",48,"r ii 16'","nig[~plow]N apin[plow]N","{ŋeš}nig apin",0,"nig[~plow]N_apin[plow]N"
"P459218",89,"o iv 7","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"P253245",13,"o 9","šukara[tool]N","{ŋeš}šu-kara₂",0,"šukara[tool]N"
"P273880",416,"c i 19","niŋgul[hatchet]N šu[hand]N","{ŋeš}niŋ₂-gul šu",0,"niŋgul[hatchet]N_šu[hand]N"
"Q000039",347,"307","maʾaddir[ferryboat]N","{ŋeš}ma₂-addir",0,"maʾaddir[ferryboat]N"
"P346714",44,"r ii 12'","muš[snake]N apin[plow]N","{ŋeš}muš apin",0,"muš[snake]N_apin[plow]N"
"P253228",47,"r i 11","{ŋeš}TUK-TUK[NA]NA","{ŋeš}TUK-TUK",0,"{ŋeš}TUK-TUK[NA]NA"
"P273880",486,"c ii 30","ma[ship]N ušu[thirty]NU gur[unit]N","{ŋeš}ma₂ ušu₃ gur",0,"ma[ship]N_ušu[thirty]NU_gur[unit]N"
"P459217",177,"r iv 11","guza[chair]N halub[tree]N","{ŋeš}gu-za {ŋeš}ha-lu-ub₂",0,"guza[chair]N_halub[tree]N"
"P459216",12,"i 10","ŋeštin[vine]N","{ŋeš}ŋeštin",0,"ŋeštin[vine]N"
"P253230",13,"o i 8","apin[plow]N šudu[equipped]AJ","{ŋeš}apin šu-nu-du₇",0,"apin[plow]N_šudu[equipped]AJ"
"P347814",130,"b ii 14'","{ŋeš}x[NA]NA","{ŋeš}x",0,"{ŋeš}x[NA]NA"
"Q000001",324,"324","umamu[beasts]N","u₂-ma-am",0,"umamu[beasts]N"
"P273880",58,"a ii 32'","apin[plow]N ki[place]N bala[turn]V/t","{ŋeš}apin ki bala",0,"apin[plow]N_ki[place]N_bala[turn]V/t"
"P250736",99,"o iii 33","mansim[sieve]N innu[straw]N","{gi}ma-an-sim in-nu-da",0,"mansim[sieve]N_innu[straw]N"
"P459218",122,"r i 8","tukul[weapon]N ur[root]N","{ŋeš}tukul ur₂",0,"tukul[weapon]N_ur[root]N"
"P271301",403,"r iii 36","ma[ship]N nimin[forty]NU gur[unit]N","{ŋeš}ma₂ nimin gur",0,"ma[ship]N_nimin[forty]NU_gur[unit]N"
"P388265",182,"r ii 9","mud[tube]N margida[cart]N","{ŋeš}mud mar-gid₂-da",0,"mud[tube]N_margida[cart]N"
"P459217",21,"i 20'","šinig[tamarisk]N dili[single]V/i","{ŋeš}šinig dili",0,"šinig[tamarisk]N_dili[single]V/i"
"P273712",15,"r i 5","al[hoe]N zu[tooth]N","{ŋeš}al zu₂",0,"al[hoe]N_zu[tooth]N"
"P253228",76,"r ii 15'","hašhur[apple]N","{ŋeš}hašhur",0,"hašhur[apple]N"
"P447996",28,"o iii 24","ildag[poplar]N u[NA]NA","{ŋeš}ildag₂ u",0,"ildag[poplar]N_u[NA]NA"
"P429503",122,"r i' 26'","emesig[plank]N","{ŋeš}eme-sig-ga",0,"emesig[plank]N"
"P346714",95,"r iii 17'","gazinbu[pole]N","{ŋeš}gazinbu",0,"gazinbu[pole]N"
"P332934",305,"r iii 8'","ma[ship]N {d}gu₂-du₈[NA]NA","{ŋeš}ma₂ {d}gu₂-du₈",0,"ma[ship]N_{d}gu₂-du₈[NA]NA"
"P492330",27,"o ii 10","{ŋeš}eš-bar[NA]NA","{ŋeš}eš-bar",0,"{ŋeš}eš-bar[NA]NA"
"P273880",41,"a ii 8'","da[side-board]N apin[plow]N","{ŋeš}da apin",0,"da[side-board]N_apin[plow]N"
"P271301",48,"o i 45","hašhur[apple]N aʾabak[sea]N","{ŋeš}hašhur a-ab-ba",0,"hašhur[apple]N_aʾabak[sea]N"
"P253866",95,"o iii 31'","{ŋeš}x[NA]NA x[NA]NA","{ŋeš}x x",0,"{ŋeš}x[NA]NA_x[NA]NA"
"P459217",78,"iii 28","ŋešnimbar[palm]N x-x[NA]NA","{ŋeš}ŋešnimbar x-x",0,"ŋešnimbar[palm]N_x-x[NA]NA"
"P437074",36,"b i 4'","x[NA]NA ŋešnimbar[palm]N","x ŋešnimbar",0,"x[NA]NA_ŋešnimbar[palm]N"
"P370399",134,"o iv 31'","ig[door]N barda[crossbar]N","{ŋeš}ig bar-da",0,"ig[door]N_barda[crossbar]N"
"Q000001",255,"255","eme[donkey]N šag[heart]N","eme₅ šag₄",0,"eme[donkey]N_šag[heart]N"
"P271301",187,"o iv 21","peš[frond]N hara[shoot]N ŋešnimbar[palm]N","{ŋeš}peš ha-ra ŋešnimbar",0,"peš[frond]N_hara[shoot]N_ŋešnimbar[palm]N"
"P250364",161,"unknown","unknown","unknown",2,"unknown"
"P332934",72,"o i 16'","ildag[poplar]N kur[mountain]N","{ŋeš}ildag₂ kur",0,"ildag[poplar]N_kur[mountain]N"
"P347814",240,"c ii 46'","dimdim[instrument]N x[NA]NA","{ŋeš}dim₃-dim₃ x",0,"dimdim[instrument]N_x[NA]NA"
"Q000039",136,"113","kišighar[tree]N","{ŋeš}kišig-har",0,"kišighar[tree]N"
"P250736",154,"r i 8","ig[door]N x-x[NA]NA","{gi}ig x-x",0,"ig[door]N_x-x[NA]NA"
"Q000039",447,"398","saŋkul[bolt]N","{ŋeš}saŋ-kul",0,"saŋkul[bolt]N"
"P370399",113,"o iv 10'","DUB.du₃[~vehicle]N šag[heart]N","{ŋeš}ŠID šag₄",0,"DUB.du₃[~vehicle]N_šag[heart]N"
"P346714",63,"r ii 31'","u[ride]V/t ŋušur[harrow]N","{ŋeš}u₅ gana₂-ur₃",0,"u[ride]V/t_ŋušur[harrow]N"
"P273712",2,"o 1'","ŋešrin[scales]N lubi[ax]N","ŋeš-rin₂ lub",0,"ŋešrin[scales]N_lubi[ax]N"
"P347814",143,"b ii 27'","dimmaršu[instrument]N","{ŋeš}dim₃-mar-šu",0,"dimmaršu[instrument]N"
"P389511",18,"r 2","{ŋeš}a-x[NA]NA","{ŋeš}a-x",0,"{ŋeš}a-x[NA]NA"
"P429503",183,"r iii' 26'","gag[nail]N umbin[wheel]N margida[cart]N","{ŋeš}gag umbin mar-gid₂-da",0,"gag[nail]N_umbin[wheel]N_margida[cart]N"
"P429503",119,"r i' 23'","naŋasikaz[pestle]N","{ŋeš}naŋa₃-si₃-gaz",0,"naŋasikaz[pestle]N"
"P459216",30,"i 28","šaršabid[tree]N","{ŋeš}šarₓ(NE)-ša₄-bid₃",0,"šaršabid[tree]N"
"P332930",32,"r 11","ma[ship]N niš[twenty]NU gur[unit]N","{ŋeš}ma₂ niš gur",0,"ma[ship]N_niš[twenty]NU_gur[unit]N"
"Q000001",179,"179","gud[ox]N šugi[senior]N","gud šu-gi₄",0,"gud[ox]N_šugi[senior]N"
"P271301",138,"o iii 26","ŋešnimbar[palm]N dar[split]V/t","{ŋeš}ŋešnimbar da-r·a",0,"ŋešnimbar[palm]N_dar[split]V/t"
"P247864",446,"r i 6","zara[pivot]N ŋešnud[bed]N","{ŋeš}za-ra nud",0,"zara[pivot]N_ŋešnud[bed]N"
"P437074",129,"b iii 15''","{ŋeš}x-x[NA]NA","{ŋeš}x-x",0,"{ŋeš}x-x[NA]NA"
"P347814",16,"unknown","unknown","unknown",2,"unknown"
"P271301",451,"r iv 32","zara[pivot]N gagsila[harness]N","{ŋeš}za-ra gag-sal₄",0,"zara[pivot]N_gagsila[harness]N"
"P247864",110,"o ii 47","{ŋeš}x-x-kid[NA]NA","{ŋeš}x-x-kid",0,"{ŋeš}x-x-kid[NA]NA"
"P273880",301,"b iii 25","mar[shovel]N x[NA]NA","{ŋeš}mar x",0,"mar[shovel]N_x[NA]NA"
"P459218",39,"o ii 19'","saŋ[head]N balak[spindle]N","{ŋeš}saŋ balak",0,"saŋ[head]N_balak[spindle]N"
"P332934",98,"o ii 15","manu[wood]N šu[hand]N","{ŋeš}ma-nu šu",0,"manu[wood]N_šu[hand]N"
"P429504",12,"o ii' 6","ŋešnimbar[palm]N uhin[date]N babbar[white]V/i","{ŋeš}ŋešnimbar u₄-hi-in babbar",0,"ŋešnimbar[palm]N_uhin[date]N_babbar[white]V/i"
"P271301",4,"o i 1","taškarin[boxwood]N","{ŋeš}taškarin",0,"taškarin[boxwood]N"
"P388265",287,"r iv 27","suhub[bolt]N ig[door]N","{ŋeš}suhub₃ ig",0,"suhub[bolt]N_ig[door]N"
"P370399",122,"o iv 19'","gag[nail]N umbin[wheel]N gigir[chariot]N","{ŋeš}gag umbin gigir",0,"gag[nail]N_umbin[wheel]N_gigir[chariot]N"
"P253228",101,"r iii 18'","urnum[cedar]N","{ŋeš}ur-nu-um",0,"urnum[cedar]N"
"P247864",342,"o vi 26","banšur[table]N x-x[NA]NA","{ŋeš}banšur x-x",0,"banšur[table]N_x-x[NA]NA"
"P346865",2,"o 1","suhur[tuft]N ŋešnimbar[palm]N","{ŋeš}suhur ŋešnimbar",0,"suhur[tuft]N_ŋešnimbar[palm]N"
"Q000001",56,"56","udu[sheep]N ŋirtab[scorpion]N","udu ŋir₂-tab",0,"udu[sheep]N_ŋirtab[scorpion]N"
"P299509",1,"1","ŋešnud[bed]N","ŋeš-nud",0,"ŋešnud[bed]N"
"Q000001",338,"338","uman[insect]N ašag[field]N","umanₓ(|HI×AŠ₂|) a-šag₄",0,"uman[insect]N_ašag[field]N"
"P388265",263,"r iv 3","{ŋeš}x-x[NA]NA","{ŋeš}x-x",0,"{ŋeš}x-x[NA]NA"
"P388265",309,"r iv 50","{ŋeš}NE-x[NA]NA","{ŋeš}NE-x",0,"{ŋeš}NE-x[NA]NA"
"P250736",233,"r ii 37","sila[unit]N burzi[bowl]N","{dug}sila₃ bur-zi",0,"sila[unit]N_burzi[bowl]N"
"P253233",26,"o ii 9","dilim[spoon]N banšur[table]N","{ŋeš}dilim₂ banšur",0,"dilim[spoon]N_banšur[table]N"
"P388265",115,"iv 32","pa[branch]N ŋešnimbar[palm]N","{ŋeš}pa ŋešnimbar",0,"pa[branch]N_ŋešnimbar[palm]N"
"P271911",356,"r i 40'","mar[shovel]N ninda[bread]N","mar ninda",0,"mar[shovel]N_ninda[bread]N"
"P459218",13,"o i 17'","{ŋeš}$DU[NA]NA ig[door]N","{ŋeš}$DU ig",0,"{ŋeš}$DU[NA]NA_ig[door]N"
"P273880",238,"unknown","unknown","unknown",5,"unknown"
"P271792",11,"r 1'","x[NA]NA","x",0,"x[NA]NA"
"P273880",404,"c i 7","gag[nail]N kan[gate]N","{ŋeš}gag kan₄",0,"gag[nail]N_kan[gate]N"
"P272243",13,"o i' 9'","ŋešnimbar[palm]N dar[split]V/t","{ŋeš}ŋešnimbar da-r·a",0,"ŋešnimbar[palm]N_dar[split]V/t"
"P253228",24,"o ii 5","al[hoe]N zu[tooth]N min[two]NU","{ŋeš}al zu₂ min",0,"al[hoe]N_zu[tooth]N_min[two]NU"
"P247864",391,"o vii 10'","šuʾa[stool]N tibira[sculptor]N","{ŋeš}šu₂-a tibira(|DUB.NAGAR|)",0,"šuʾa[stool]N_tibira[sculptor]N"
"P247864",228,"o iv 39","barda[crossbar]N ig[door]N","{ŋeš}bar-da₃ ig",0,"barda[crossbar]N_ig[door]N"
"P225062",6,"o i 3","tiʾarum[tree]N","{ŋeš}ti-ia-lum",0,"tiʾarum[tree]N"
"P273880",618,"c iv 52","ellag[ball]N","{ŋeš}ellag",0,"ellag[ball]N"
"P247864",171,"o iii 45","šudul[yoke]N ŋušur[harrow]N","{ŋeš}šu₂-dul₄ gana₂-ur₃",0,"šudul[yoke]N_ŋušur[harrow]N"
"P347516",3,"o 2","ŋeš.nud.AŠ.nud[bed]N","ŋeš-nud-AŠ-nud",0,"ŋeš.nud.AŠ.nud[bed]N"
"P459217",25,"ii 1'","x[NA]NA šim-x[NA]NA","x šim-x",0,"x[NA]NA_šim-x[NA]NA"
"P370399",12,"o i 9'","x-ha-ŠID-ma[NA]NA ŋešnimbar[palm]N","x-ha-ŠID-ma ŋešnimbar",0,"x-ha-ŠID-ma[NA]NA_ŋešnimbar[palm]N"
"P247864",85,"o ii 22","{ŋeš}da-sur-x[NA]NA ŋešnimbar[palm]N","{ŋeš}da-sur-x ŋešnimbar",0,"{ŋeš}da-sur-x[NA]NA_ŋešnimbar[palm]N"
"P229426",38,"r ii 12","ma[ship]N durah[goat]N abzu[water]N","{ŋeš}ma₂ durah abzu",0,"ma[ship]N_durah[goat]N_abzu[water]N"
"P271771",103,"r i 9'","na[box]N šu[hand]N","{ŋeš}na šu",0,"na[box]N_šu[hand]N"
"P459218",6,"unknown","unknown","unknown",8,"unknown"
"P349893",10,"10","kim[willow]N","{ŋeš}gi-im",0,"kim[willow]N"
"P332934",281,"r iii 8","ma[ship]N x[NA]NA","{ŋeš}ma₂ x",0,"ma[ship]N_x[NA]NA"
"P332930",14,"o 12","ma[ship]N su[sink]V/t","{ŋeš}ma₂ šu₂",0,"ma[ship]N_su[sink]V/t"
"P332934",37,"o i 33","pa[branch]N peš[fig]N","{ŋeš}pa peš₃",0,"pa[branch]N_peš[fig]N"
"Q000001",68,"68","udu[sheep]N zuh[steal]V/t","udu zuh",0,"udu[sheep]N_zuh[steal]V/t"
"P247864",66,"o ii 3","ilur[tree]N","{ŋeš}il-ur₂",0,"ilur[tree]N"
"P349173",4,"o 3","ig[door]N miriza[plank]N","{ŋeš}ig mi-ri₂-za",0,"ig[door]N_miriza[plank]N"
"P347814",30,"unknown","unknown","unknown",1,"unknown"
"P247864",248,"o iv 59","illar[weapon]N šub[fall]V/t","{ŋeš}illar šub",0,"illar[weapon]N_šub[fall]V/t"
"P250370",2,"2","kišig[acacia]N","{ŋeš}kišig",0,"kišig[acacia]N"
